X,Y,Z,Intensity
16.44879,9.044527,0.848251,0.53
16.749773,9.3485985,0.8623213,0.39
30.799307,17.241459,1.409774,0.18
30.623808,17.271465,1.404763,0.29
30.472313,17.312473,1.4017556,0.29
16.310087,9.341597,0.8492752,0.2
30.158321,17.387484,1.393738,0.22
16.40209,9.53264,0.85530835,0.23
16.396841,9.564649,0.8553117,0.49
29.480112,17.307459,1.3716625,0.28
29.521597,17.45749,1.3756876,0.28
29.301107,17.452488,1.3696654,0.22
29.141617,17.481491,1.3656534,0.35
45.469563,27.461813,2.0156407,0.21
45.455032,27.648851,2.0186663,0.2
45.489765,27.767876,2.0216866,0.2
45.49224,27.965916,2.0247147,0.49
28.732359,17.796553,1.358653,0.22
28.326889,17.669521,1.3445939,0.22
28.687344,18.019598,1.3616762,0.14
45.469116,28.748072,2.0388188,0.31
28.077639,17.82355,1.3405858,0.15
28.117123,17.97358,1.3446082,0.16
21.389338,13.7746105,1.0753584,0.14
21.322845,13.826621,1.0743561,0.33
21.372335,13.954649,1.0783756,0.22
21.446827,14.09968,1.0833997,0.2
21.546305,14.263716,1.0884287,0.26
21.716036,14.42475,1.096466,0.18
21.884514,14.635797,1.1055081,0.17
21.82051,14.793828,1.1065154,0.33
21.830006,14.90085,1.1085268,0.36
21.740505,14.941857,1.1075189,0.61
21.68201,15.001868,1.1065168,0.25
21.66176,15.038876,1.1065174,0.29
21.61526,15.107888,1.1065174,0.44
21.583757,15.187903,1.10752,0.23
13.125367,9.311576,0.75786746,0.39
13.017888,9.297572,0.75485015,0.35
12.939406,9.303572,0.75283825,0.39
12.881919,9.324576,0.7508305,0.4
12.862676,9.341579,0.7508284,0.36
12.81418,9.369585,0.7508221,0.46
12.790689,9.414595,0.7508207,0.38
12.753201,9.449601,0.7498164,0.52
12.719709,9.487609,0.7498127,0.38
12.673222,9.515614,0.74980634,0.54
12.668976,9.54362,0.74980694,0.4
12.662483,9.601632,0.75080836,0.41
12.6479845,9.654643,0.75180817,0.55
12.651489,9.720656,0.75281143,0.34
12.656994,9.788671,0.7548151,0.44
12.75048,9.9257,0.7598366,0.6
30.61529,23.925781,1.5314854,0.14
30.61403,24.001795,1.5324903,0.47
30.620502,24.163824,1.536502,0.19
30.875938,24.523895,1.5505645,0.26
29.761585,23.79273,1.5053452,0.22
29.591085,23.810726,1.5013194,0.25
33.35198,27.004416,1.6691052,0.13
33.230465,27.080425,1.6670903,0.39
30.009705,24.53987,1.5284281,0.16
29.84121,24.558867,1.5244017,0.27
29.49221,24.585857,1.5153452,0.43
29.366705,24.63886,1.5133266,0.17
29.120218,24.589844,1.5062826,0.0
54.634743,46.2335,2.6426263,0.0
28.62851,24.408794,1.4891899,0.12
28.523005,24.473803,1.4881742,0.15
27.693617,23.916674,1.454006,0.13
34.27395,29.77492,1.753398,0.16
32.81067,28.68768,1.6920968,0.16
32.55618,28.647661,1.6840498,0.14
32.756874,28.915714,1.6950957,0.16
33.84214,30.061949,1.749332,0.3
33.73062,30.153957,1.7483146,0.24
33.54812,30.181952,1.744282,0.23
33.52958,30.356981,1.7472838,0.2
29.274837,26.681194,1.5563834,0.26
29.159327,26.745201,1.5553627,0.2
28.98109,26.66718,1.5493268,0.16
28.885578,26.747187,1.5483098,0.51
28.890045,26.921215,1.552314,0.22
29.86332,28.002432,1.6015253,0.29
29.67782,28.005423,1.5974885,0.12
29.245369,27.773365,1.5813984,0.17
29.935694,28.607529,1.6175487,0.12
29.185577,27.980394,1.5843887,0.0
29.10006,28.075403,1.584372,0.0
29.518438,28.657513,1.6084635,0.13
29.391926,28.715515,1.6064374,0.21
29.345398,28.851532,1.6094284,0.29
31.830326,31.487064,1.7319645,0.13
31.842052,31.59708,1.7349674,0.15
31.753527,31.709091,1.7349488,0.18
33.194668,33.354416,1.8092598,0.0
33.305096,33.67547,1.8202835,0.12
25.78422,26.255949,1.4606586,0.2
25.754696,26.390966,1.4636507,0.29
25.654913,26.539982,1.4646266,0.45
30.80919,32.055084,1.7207389,0.0
30.526709,31.963053,1.7126756,0.13
30.322208,31.951038,1.7066287,0.12
16.845886,17.905214,1.0457104,0.21
16.779385,17.948217,1.0456927,0.39
16.752878,18.033228,1.0466833,0.55
29.585466,31.87398,1.6884573,0.32
29.686895,32.18603,1.6984749,0.27
29.336433,32.00898,1.6853945,0.25
29.164927,32.02497,1.6823525,0.25
29.12439,32.182987,1.6853384,0.29
28.725945,31.94493,1.6702466,0.16
28.647413,32.06094,1.6712236,0.29
28.616144,32.12895,1.6722138,0.09
32.08069,36.234737,1.853955,0.18
28.410099,32.305954,1.6721557,0.12
28.314575,32.402958,1.6721278,0.45
28.166063,32.438953,1.670088,0.14
28.247492,32.739998,1.6790975,0.41
28.281206,32.884018,1.6841006,0.19
28.14669,32.937016,1.6820631,0.0
29.749691,35.0294,1.7713983,0.12
27.508764,32.606922,1.6599076,0.23
27.388245,32.67292,1.658872,0.18
27.313713,32.79393,1.6598458,0.46
26.913279,32.521862,1.6437498,0.22
26.842018,32.541862,1.6427292,0.17
26.82747,32.732883,1.6477151,0.44
26.590988,32.654854,1.6406533,0.21
26.587435,32.860878,1.6456407,0.35
26.583881,33.0689,1.6516277,0.19
26.453367,33.119896,1.6495874,0.0
26.538782,33.442944,1.6605926,0.12
26.65647,33.698982,1.6696107,0.27
26.56094,33.796986,1.6705768,0.22
26.501402,33.940994,1.6725501,0.14
26.489847,34.14702,1.6775331,0.14
18.792248,24.58223,1.2608892,0.39
15.440825,20.356443,1.0781759,0.16
15.45756,20.444456,1.0811739,0.18
17.735258,23.59102,1.2126373,0.45
15.276565,20.474443,1.0781134,0.14
15.226052,20.542448,1.0790913,0.32
15.114566,20.527435,1.0760562,0.34
15.007077,20.517426,1.0740219,0.31
14.905584,20.515415,1.0709885,0.32
14.866335,20.529413,1.0709742,0.44
14.818825,20.600418,1.0719517,0.32
24.963621,34.82995,1.665009,0.0
4.1479807,6.0388074,0.45974365,0.28
4.141745,6.0498085,0.4597392,0.32
4.1232586,6.0648108,0.45972878,0.47
4.0298095,5.9717927,0.45570338,0.19
24.272198,35.376926,1.6667311,0.16
4.167761,6.25484,0.4657171,0.15
14.289984,21.181429,1.07771,0.45
24.268492,36.096996,1.6866597,0.12
16.276388,24.34896,1.2040768,0.33
16.185884,24.379953,1.2030411,0.24
16.549189,25.096064,1.2300934,0.47
16.700586,25.497122,1.2451038,0.16
17.169847,26.389261,1.2781748,0.46
23.822521,36.797012,1.6974308,0.0
23.790958,37.003025,1.7023972,0.1
23.723701,37.02602,1.7023705,0.0
23.588182,37.072006,1.7013165,0.14
23.482649,37.165005,1.7012676,0.0
23.378119,37.259,1.7022188,0.0
24.916862,39.977432,1.808475,0.0
15.818328,25.630033,1.2317603,0.0
29.147797,47.39461,2.0971868,0.0
27.766117,45.315254,2.012915,0.0
27.620577,45.40024,2.0128505,0.0
33.126453,54.796753,2.381807,0.0
33.27349,56.22989,2.4256914,0.0
26.781948,45.627148,2.0045035,0.0
26.796635,45.81817,2.0104852,0.0
30.090437,51.795094,2.241014,0.0
30.61955,53.08627,2.2880573,0.0
14.767227,26.095942,1.2272823,0.29
11.037321,19.778927,0.9786214,0.34
10.944834,19.760914,0.9765846,0.42
11.080222,20.152966,0.9895847,0.32
5.130969,9.530306,0.5776029,0.32
5.0565085,9.466292,0.57457846,0.36
5.0020328,9.438284,0.5725571,0.34
4.9605527,9.433279,0.57153785,0.44
4.926316,9.406274,0.57052594,0.41
4.892833,9.415271,0.56950796,0.45
4.8573523,9.420268,0.56948954,0.49
4.8288608,9.439267,0.56947196,0.5
4.8003635,9.459266,0.5694541,0.41
4.7778797,9.488266,0.5704375,0.42
4.751388,9.511266,0.5704199,0.5
4.746138,9.538268,0.57141227,0.44
4.722639,9.568268,0.57139474,0.48
4.693152,9.585267,0.57237655,0.56
4.6726465,9.622268,0.572359,0.35
4.6421623,9.637266,0.57234055,0.53
4.63366,9.697269,0.57432467,0.35
4.623163,9.753274,0.5763086,0.34
4.64888,9.847285,0.5793039,0.6
12.716112,26.645687,1.2102972,0.22
10.0112915,21.210897,1.0049297,0.21
9.944788,21.243887,1.0048921,0.49
12.608919,27.298712,1.2281371,0.67
12.564381,27.428713,1.2320936,0.0
12.417195,27.223677,1.223058,0.0
22.347628,49.981743,2.0639515,0.0
9.447954,22.544891,1.0374128,0.32
9.436404,22.716898,1.0423751,0.23
9.339913,22.68988,1.0403302,0.55
9.279124,22.846878,1.0442691,0.46
9.197627,22.853865,1.043225,0.0
9.167088,22.986866,1.0471838,0.11
9.098582,23.025856,1.0481402,0.0
12.318388,31.326893,1.3492713,0.0
8.832674,22.778795,1.0360453,0.0
25.729746,66.534225,2.623711,0.0
8.660402,22.871769,1.0369344,0.07
8.5649185,22.838747,1.0348887,0.15
8.490419,22.858736,1.034844,0.3
8.426905,22.910727,1.0357988,0.16
8.20953,22.547667,1.0217503,0.34
8.378094,23.113728,1.0417316,0.0
7.3524637,20.535402,0.9476731,0.07
8.063672,22.928656,1.0315926,0.28
7.9931684,22.959644,1.0315465,0.35
7.928656,23.008635,1.0325,0.18
8.242486,24.268755,1.0764232,0.29
8.183965,24.347746,1.0783737,0.14
8.127439,24.434738,1.0803233,0.29
8.050931,24.463724,1.0802732,0.23
7.5438666,23.196566,1.0342395,0.37
7.456376,23.178545,1.032192,0.21
7.3688927,23.156527,1.0311451,0.21
7.5923576,23.975609,1.0591061,0.36
10.910226,34.60375,1.435849,0.13
10.029545,32.200462,1.3488308,0.16
11.27855,36.5479,1.5016633,0.14
10.495772,34.42765,1.4256431,0.12
9.784938,32.492416,1.3556261,0.15
10.11992,33.971546,1.4075158,0.12
5.4080496,18.515924,0.8609471,0.2
5.322585,18.442904,0.85790986,0.41
3.2365832,11.568185,0.6151051,0.18
5.17763,18.378868,0.8548331,0.48
3.1616015,11.58617,0.61505157,0.48
5.0116887,18.241829,0.8487584,0.23
4.9511995,18.246815,0.84771883,0.41
4.917958,18.238808,0.8476994,0.35
4.858463,18.248796,0.846659,0.4
4.8039613,18.276785,0.8476178,0.44
4.752457,18.315775,0.84857583,0.38
4.717923,18.421772,0.8515298,0.51
4.686394,18.537767,0.8544833,0.36
4.656849,18.668766,0.8584347,0.56
4.6445823,18.740767,0.8614105,0.27
7.2992244,29.454735,1.233748,0.24
1.2501594,5.7685513,0.40809196,0.16
7.3275385,29.964758,1.2506536,0.13
7.654755,32.131897,1.3243854,0.15
7.5532494,32.152874,1.3233153,0.28
7.4670434,32.01885,1.318289,0.19
7.382507,32.11283,1.3212132,0.0
7.7462673,34.14198,1.3899987,0.0
10.983458,48.788193,1.8968513,0.0
10.894825,49.110176,1.9067225,0.05
6.4722886,29.93854,1.2421007,0.12
7.2902536,34.12786,1.3867016,0.31
7.3208547,34.528877,1.3996317,0.19
6.3218746,30.388514,1.2558985,0.2
6.259307,30.5675,1.2618158,0.2
6.2406588,30.963505,1.2747133,0.14
5.188883,26.310114,1.1130581,0.53
1.4903053,8.322708,0.49363932,0.12
1.4578316,8.2987,0.4926202,0.38
1.4236214,8.19769,0.4896186,0.36
1.4141145,8.285691,0.4925895,0.22
1.3996003,8.354691,0.4945612,0.19
7.1881638,39.60295,1.5653899,0.14
7.057658,39.594917,1.5643018,0.18
1.215399,7.7896333,0.47455597,0.2
0.7710186,5.4164615,0.39279133,0.13
1.2285391,8.0876465,0.48449245,0.0
7.8451586,46.81228,1.8081912,0.0
0.9775489,7.0515604,0.44854793,0.12
1.036827,7.5645895,0.46546802,0.49
5.005453,32.7332,1.3244445,0.29
0.9806223,7.5975785,0.46641377,0.3
5.185247,34.572285,1.386145,0.12
0.706891,5.949471,0.41059932,0.38
0.9400679,7.834577,0.47432122,0.39
4.3768086,32.40101,1.3100667,0.21
4.299232,32.59299,1.3159647,0.12
0.830725,7.593546,0.46529016,0.0
5.589264,43.47655,1.6843563,0.0
3.6634903,31.255775,1.2678082,0.52
3.6108315,31.652765,1.2806748,0.19
4.9076533,43.600338,1.6858239,0.0
4.8787603,44.571342,1.7175734,0.0
4.2783494,39.85909,1.5572362,0.0
3.2231956,31.34464,1.2684547,0.08
0.57693344,7.5244865,0.46209055,0.0
4.5123644,47.31826,1.8076483,0.1
2.6996949,30.06446,1.2233573,0.12
2.5822804,29.83842,1.2163202,0.16
2.5340357,29.827404,1.2152853,0.16
0.47870243,7.6524663,0.46597293,0.16
0.44626686,7.559457,0.46296737,0.35
0.39890566,7.28444,0.45299348,0.23
0.27604625,6.021386,0.41019666,0.55
2.2395704,32.20334,1.2934874,0.26
2.6120198,37.909527,1.4864187,0.0
2.0102546,31.12525,1.2565635,0.0
1.9137329,31.166218,1.2574768,0.13
0.2523755,7.0194,0.443927,0.27
0.5726286,13.27158,0.6546818,0.19
1.7926952,36.13023,1.4241927,0.14
0.17398305,7.4823875,0.4587415,0.42
0.14357656,7.3393774,0.4547486,0.14
0.12108649,7.3613725,0.4547225,0.34
1.1398062,32.75397,1.3094712,0.22
0.08892068,7.7683697,0.46859348,0.11
0.048630003,7.3423533,0.45465997,0.32
0.051191702,7.766359,0.46855912,0.38
0.027693966,7.806353,0.46952763,0.43
0.73756045,35.109856,1.3875757,0.12
0.62803745,35.154816,1.3884741,0.42
0.5165346,35.143772,1.3883839,0.18
0.42164367,36.06475,1.4190842,0.14
-0.10060063,7.5663157,0.4614657,0.19
0.23638006,34.88667,1.3792107,0.14
-0.1729217,5.804279,0.40182054,0.5
-0.21048781,6.96128,0.44050607,0.32
-0.2626526,17.327349,0.7889815,0.5
-0.2565729,7.207269,0.44940266,0.26
-0.25603518,5.732258,0.39975485,0.35
-0.275549,5.754253,0.40073,0.24
-0.29195794,5.662248,0.39773527,0.32
-0.33828285,7.2432466,0.4503146,0.23
-0.35972345,7.1862397,0.44830713,0.32
-0.38219312,7.160233,0.4472912,0.25
-0.39854944,6.9122267,0.43933347,0.23
-0.7621383,17.460173,0.79350233,0.52
-0.8176311,17.468153,0.79345006,0.33
-0.481306,7.0432034,0.4432205,0.26
-0.50480205,7.057197,0.44419378,0.26
-0.5272842,7.04819,0.44417337,0.46
-0.5497612,7.0511837,0.4441501,0.32
-0.5620137,7.06618,0.4441343,0.54
-0.5683339,6.7481775,0.4342014,0.12
-0.54234827,5.8851824,0.40442643,0.39
-0.5588087,5.8381777,0.40342006,0.29
-0.5752696,5.797173,0.40141222,0.25
-0.59474665,5.8181677,0.40238702,0.4
-0.6122277,5.789163,0.40137526,0.3
-0.61943895,5.7681613,0.4013724,0.32
-0.7416972,7.1911254,0.44892338,0.45
-1.4997778,16.939898,0.77594095,0.21
-1.5572869,16.991875,0.7778745,0.46
-0.8141657,7.224103,0.44984156,0.32
-0.8366409,7.216096,0.44982022,0.29
-2.0363185,20.959715,0.9115024,0.23
-1.7992713,17.573786,0.7985098,0.37
-1.8447124,17.451769,0.7944944,0.38
-2.0961347,19.489681,0.86278516,0.28
-2.1525998,19.433659,0.8607441,0.36
-2.2080634,19.366636,0.8587063,0.39
-2.2725677,19.38961,0.85963905,0.39
-2.307832,19.430597,0.86159575,0.32
-2.3753448,19.48357,0.86351854,0.41
-2.6778088,21.60246,0.9347431,0.41
-4.3656316,35.484867,1.4029495,0.0
-0.7426615,4.1731343,0.3475835,0.05
-3.6690586,28.721104,1.1751645,0.0
-0.7581495,4.1871305,0.3485627,0.14
-0.75833625,4.139131,0.34657228,0.16
-0.77284545,4.1391273,0.34655538,0.14
-0.7832962,4.118125,0.34554744,0.14
-0.7987838,4.1321206,0.3465265,0.16
-0.81127316,4.1201177,0.34651428,0.12
-0.83377516,4.1861105,0.34847477,0.11
-2.2875817,13.827573,0.6748755,0.34
-2.324045,13.770558,0.6728509,0.38
-2.3605053,13.718543,0.67082506,0.41
-2.4009824,13.691526,0.6707896,0.41
-2.4464767,13.694509,0.67074233,0.45
-2.491963,13.703489,0.67169374,0.44
-2.5394635,13.716469,0.671642,0.43
-2.5747464,13.791456,0.67458946,0.65
-2.665355,14.060419,0.68343806,0.0
-5.2136197,28.273428,1.166754,0.0
-6.2736635,33.67901,1.3505027,0.0
-14.728443,76.67665,2.8145852,0.0
-14.650211,75.608665,2.7789,0.0
-15.067166,76.48748,2.809292,0.0
-15.311696,76.46237,2.810055,0.0
-15.660471,76.95121,2.8286,0.0
-16.033293,77.545044,2.8500974,0.0
-14.642058,69.589584,2.580237,0.0
-15.097107,70.666374,2.6185446,0.0
-4.83695,21.687529,0.9475646,0.15
-1.695355,6.6488,0.43400657,0.32
-1.710824,6.6167946,0.43299496,0.36
-1.7252924,6.580789,0.43198523,0.3
-1.7397519,6.547784,0.4309748,0.64
-1.7632233,6.556775,0.43094617,0.24
-1.7664468,6.5227737,0.4299488,0.55
-1.783921,6.5027676,0.42993236,0.38
-1.8013967,6.482761,0.42891583,0.36
-1.8258961,6.4907513,0.42988604,0.37
-1.8473803,6.4877434,0.4298617,0.44
-1.8618424,6.4577374,0.4288503,0.41
-1.8800892,6.4887304,0.42982352,0.23
-1.9045835,6.496721,0.43079355,0.54
-1.9210413,6.4767146,0.42977795,0.37
-1.9475466,6.490704,0.4307445,0.39
-1.9810503,6.5336905,0.43169776,0.55
-2.0145583,6.574677,0.43365133,0.24
-9.199447,32.93361,1.3446488,0.3
-9.256703,32.936577,1.3445874,0.14
-9.979302,35.14326,1.4223708,0.35
-10.096806,35.138203,1.4232466,0.24
-2.2714632,7.0375695,0.45026994,0.17
-2.2829337,6.990565,0.44926453,0.54
-2.3003967,6.968558,0.4482477,0.39
-2.3026268,6.933557,0.447251,0.41
-2.3200955,6.91155,0.44723406,0.37
-2.344569,6.91454,0.4472046,0.3
-2.3610413,6.8885326,0.44618937,0.45
-2.383525,6.882523,0.44616368,0.46
-2.4060142,6.875514,0.44613805,0.39
-2.4254835,6.8615055,0.44611713,0.34
-2.4397223,6.8694997,0.44709888,0.41
-2.4742293,6.900485,0.44805267,0.35
-2.5087311,6.93147,0.44900647,0.38
-2.5492344,6.981452,0.45095,0.58
-6.384877,18.46574,0.85453904,0.16
-6.4914284,18.59269,0.8593963,0.0
-11.322159,32.658516,1.3544042,0.0
-11.803376,33.55729,1.3877032,0.18
-11.844768,33.334263,1.3806992,0.3
-11.978295,33.380188,1.3835425,0.21
-2.5129347,6.286471,0.42910004,0.09
-12.393233,34.215996,1.413926,0.29
-2.5103817,6.2154727,0.42611343,0.3
-2.494567,6.1424804,0.42414334,0.38
-2.5150464,6.137471,0.42411882,0.28
-2.529521,6.1154647,0.42310402,0.52
-2.5379653,6.0804615,0.42209846,0.29
-2.5604687,6.0784516,0.42207086,0.23
-2.572914,6.055446,0.42205858,0.57
-2.5874054,6.03244,0.42104366,0.4
-2.6016374,6.0424337,0.4220246,0.41
-2.6201239,6.031426,0.42200306,0.34
-2.6445975,6.038415,0.4219716,0.28
-2.6680887,6.0404043,0.42294198,0.49
-2.692583,6.044393,0.42291084,0.29
-2.7260752,6.0723777,0.4238653,0.35
-2.7455544,6.064369,0.42384192,0.62
-2.7577984,6.0663633,0.4238263,0.39
-2.7903013,6.089349,0.4257826,0.43
-2.8868885,6.266303,0.43163902,0.45
-3.2899218,7.1661143,0.46502036,0.33
-12.449145,28.644789,1.2398508,0.31
-12.464533,28.431774,1.2338685,0.34
-12.467905,28.194761,1.225904,0.29
-12.434051,27.994774,1.2199763,0.36
-12.4454365,27.78076,1.2129982,0.31
-12.454823,27.564747,1.2070227,0.33
-12.464208,27.352734,1.2000461,0.34
-12.474599,27.14472,1.1940676,0.35
-12.485989,26.942707,1.1880866,0.34
-12.490374,26.727695,1.1811157,0.32
-12.465535,26.561703,1.1761712,0.42
-12.468918,26.350693,1.1692005,0.32
-12.476309,26.14968,1.1632234,0.33
-12.491711,25.968664,1.1582334,0.36
-12.497103,25.767653,1.152258,0.4
-12.508502,25.58264,1.1472731,0.36
-12.513895,25.387629,1.1412964,0.33
-12.485054,25.226639,1.135355,0.35
-12.493451,25.042627,1.1303729,0.34
-12.500848,24.858614,1.1243916,0.41
-12.513252,24.6866,1.1194024,0.38
-12.51565,24.49559,1.1144278,0.35
-12.527053,24.326574,1.109439,0.36
-12.535456,24.152563,1.1034542,0.36
-12.505616,24.001574,1.0985118,0.4
-12.518027,23.83856,1.0945204,0.38
-12.525429,23.669546,1.0895357,0.38
-12.528829,23.494537,1.0845565,0.4
-12.536235,23.328526,1.0795709,0.46
-12.44754,22.982561,1.0677261,0.21
-12.545041,22.991505,1.0696071,0.38
-12.524222,22.86451,1.0656497,0.39
-12.535633,22.713497,1.0606565,0.39
-12.538035,22.547487,1.0556762,0.41
-12.537438,22.37748,1.0506998,0.41
-12.546849,22.228466,1.0467083,0.35
-12.547253,22.064459,1.0417296,0.43
-12.524431,21.941465,1.0377735,0.41
-12.531842,21.793453,1.0337838,0.37
-12.538258,21.643442,1.0297953,0.43
-12.596722,21.587404,1.028731,0.32
-12.657187,21.535366,1.0276636,0.5
-12.714648,21.479328,1.0276002,0.53
-13.506835,22.681917,1.0744764,0.19
-13.575106,22.715878,1.0763884,0.36
-12.67204,20.86832,1.0087283,0.58
-12.729503,20.816282,1.0086637,0.27
-13.968098,22.725641,1.0829034,0.35
-14.074605,22.739578,1.0857702,0.36
-14.1721,22.738516,1.0866498,0.3
-14.273602,22.742455,1.0885237,0.38
-12.528162,19.834352,0.97702897,0.17
-12.549596,19.729332,0.9740144,0.37
-12.5500145,19.590322,0.97002965,0.4
-12.562438,19.47431,0.9670271,0.41
-12.568861,19.348299,0.96303314,0.42
-12.566273,19.21029,0.95905155,0.43
-12.535453,19.095304,0.95510274,0.41
-12.551884,18.989286,0.9530936,0.43
-12.622366,18.966244,0.95300764,0.38
-12.674834,18.915207,0.9529472,0.62
-12.714284,18.846178,0.9519049,0.35
-12.939904,19.057053,0.96159905,0.35
-13.031403,19.063997,0.96348315,0.48
-13.079655,19.070967,0.96442163,0.17
-12.675715,18.34317,0.93700504,0.53
-12.64611,18.175179,0.9310592,0.56
-14.794396,21.193035,1.0540439,0.19
