X,Y,Z,Intensity
16.963955,9.674804,0.8661727,0.36
16.546846,9.506497,0.8502249,0.36
16.490536,9.543547,0.8491929,0.33
16.299307,9.501459,0.8431937,0.41
16.228008,9.528491,0.84216595,0.45
16.073757,9.506438,0.83715844,0.47
17.887308,10.656409,0.90866226,0.16
16.335077,9.766865,0.8490245,0.37
17.599945,10.599284,0.89965904,0.19
17.053934,10.342826,0.8797491,0.38
17.058575,10.41994,0.880699,0.41
16.99126,10.452979,0.8796673,0.26
19.172483,11.878407,0.9670462,0.41
19.170109,11.961527,0.9679914,0.47
17.861788,11.184185,0.91731226,0.3
17.799465,11.223232,0.9162772,0.36
17.345406,11.013855,0.89934814,0.45
16.778072,10.802455,0.87940264,0.53
17.71505,11.484595,0.91809076,0.34
17.140268,11.151017,0.8962252,0.36
16.981018,11.123951,0.8912186,0.43
17.257446,11.383369,0.9030876,0.37
17.217108,11.434434,0.9030469,0.31
16.95793,11.3392515,0.8940699,0.31
16.865627,11.355257,0.8920443,0.49
16.695387,11.31717,0.8860426,0.35
16.642239,11.320165,0.8850318,0.45
16.594908,11.364216,0.88399416,0.32
16.550568,11.411272,0.88395476,0.48
16.667103,11.569514,0.88986623,0.44
17.11037,11.95714,0.90967554,0.35
16.981092,11.947099,0.9056608,0.32
16.781878,11.885972,0.8996691,0.2
16.555872,11.765759,0.89071316,0.38
16.512535,11.812814,0.89067346,0.33
16.31632,11.750685,0.8836824,0.42
16.215023,11.756671,0.8816607,0.42
16.093748,11.746629,0.8776464,0.45
15.85858,11.651446,0.86967087,0.37
15.930328,11.742585,0.87362033,0.2
16.381542,12.15524,0.8934141,0.44
16.075436,12.006969,0.8824625,0.26
15.874235,11.934824,0.8754765,0.5
15.98475,12.097065,0.88138336,0.42
15.777552,12.019911,0.8743994,0.21
15.657285,12.00586,0.8703871,0.51
15.666079,12.052924,0.87235576,0.33
15.694669,12.153061,0.8752908,0.46
16.605389,12.942319,0.9149063,0.42
16.609985,13.030432,0.91684556,0.19
16.449741,12.989334,0.91184455,0.52
16.522266,13.131535,0.9167583,0.48
16.867716,13.449033,0.93260014,0.28
16.798378,13.481052,0.9315646,0.34
16.768997,13.545123,0.931514,0.51
16.973375,13.798498,0.94237447,0.25
16.748196,13.704312,0.93439794,0.26
17.447031,14.368344,0.96706355,0.34
16.718403,13.856489,0.93728477,0.21
17.214655,14.313202,0.9590579,0.47
17.066391,14.282117,0.95505124,0.3
16.822239,14.1689005,0.94608384,0.28
16.631033,14.097752,0.9400968,0.41
16.67756,14.2279215,0.94401354,0.16
17.041718,14.631525,0.9617989,0.38
16.553854,14.303967,0.9419348,0.47
16.820332,14.580386,0.95479125,0.23
16.981709,14.814717,0.96365666,0.38
17.1291,15.038031,0.9725272,0.38
17.070732,15.083061,0.97248334,0.35
17.003378,15.119077,0.971444,0.34
17.075844,15.281289,0.9763429,0.51
17.097378,15.397429,0.97926426,0.23
16.525871,14.93068,0.9544811,0.41
16.989845,15.447444,0.9782064,0.38
16.61388,15.20202,0.96330464,0.29
16.584476,15.271086,0.96424884,0.53
16.681904,15.458332,0.97013456,0.35
17.520348,16.337648,1.010678,0.22
17.510899,16.432747,1.0126078,0.37
17.93909,16.887424,1.033371,0.44
17.95959,17.01457,1.0372841,0.3
17.258083,16.453661,1.0075396,0.25
17.199694,16.502687,1.0064919,0.24
17.1523,16.56073,1.0074399,0.53
17.663107,17.161596,1.0331156,0.29
17.38826,16.948246,1.0212108,0.23
17.241995,16.912142,1.0172054,0.3
17.193588,16.972181,1.0171515,0.5
18.420315,18.296133,1.0774599,0.43
18.460754,18.453314,1.0823553,0.28
19.122265,19.234434,1.1159343,0.26
18.116274,18.339027,1.0713633,0.12
17.518932,17.79118,1.0446293,0.23
17.25684,17.636892,1.0346836,0.41
17.483002,17.98035,1.0474843,0.18
17.300789,17.906183,1.0414978,0.32
17.333242,18.053347,1.046398,0.41
17.300797,18.133408,1.0473324,0.23
17.565865,18.527935,1.0631047,0.36
17.545645,18.564959,1.0630733,0.34
17.132814,18.243425,1.0462146,0.28
16.98056,18.197298,1.0412136,0.27
16.828314,18.148169,1.0362148,0.42
16.918655,18.361422,1.0440795,0.25
16.771399,18.317295,1.039078,0.3
16.619406,18.209108,1.0331222,0.46
16.70375,18.418352,1.0399884,0.22
16.388794,18.185955,1.0270857,0.4
16.910357,18.883904,1.0566952,0.29
16.903849,18.997004,1.0586108,0.36
17.148884,19.394512,1.0743765,0.28
17.177301,19.55067,1.0782688,0.32
17.310785,19.765945,1.087142,0.4
17.536829,20.15143,1.1019124,0.29
17.690998,20.457796,1.112724,0.31
17.672478,20.567883,1.1146388,0.25
17.56014,20.567812,1.1126125,0.36
17.594519,20.739983,1.1174942,0.39
17.431278,20.679825,1.1124998,0.25
17.40605,20.715837,1.1124673,0.3
17.341614,20.772844,1.1124101,0.32
17.294147,20.848877,1.1133429,0.38
17.278614,20.964964,1.1162536,0.27
17.190228,20.991926,1.1152126,0.44
17.732542,21.792963,1.1467534,0.26
17.682062,21.871994,1.1476833,0.39
17.24668,21.403305,1.1269232,0.31
17.320944,21.634546,1.1337707,0.28
17.419147,21.89883,1.1435997,0.3
17.530325,22.180136,1.1524196,0.23
17.351114,22.097939,1.1464365,0.4
17.329569,22.214014,1.1493456,0.26
17.30702,22.330088,1.1522545,0.44
17.225895,22.299004,1.1492574,0.31
17.978605,23.422441,1.1946133,0.26
17.313496,22.705383,1.161979,0.32
17.243042,22.762371,1.1619195,0.4
17.922852,23.813696,1.2033112,0.22
17.80649,23.815605,1.2012811,0.29
17.687136,23.812508,1.1982539,0.29
17.626959,23.81046,1.1972405,0.32
17.631313,23.973581,1.202121,0.22
17.484032,23.93043,1.1981163,0.42
17.551222,24.182667,1.2059466,0.21
17.483742,24.249659,1.2058802,0.28
17.328474,24.196491,1.2018806,0.31
17.331144,24.280554,1.203819,0.4
7.2826185,10.369272,0.63157743,0.36
7.2832155,10.439324,0.63352275,0.43
7.227949,10.431274,0.6315117,0.32
7.133795,10.365151,0.6285338,0.37
7.0665593,10.339078,0.6265329,0.43
7.0234795,10.31002,0.624542,0.21
6.5673165,9.709215,0.5998677,0.51
6.562924,9.770254,0.6008181,0.34
6.596431,9.887366,0.6047367,0.48
6.5740933,9.9213705,0.6057026,0.28
6.93167,10.531099,0.6293392,0.34
6.6073933,10.074507,0.6105928,0.25
6.764529,10.384854,0.6214,0.61
6.827932,10.554025,0.6272878,0.34
6.4037576,9.971258,0.60360724,0.34
6.3893933,10.018277,0.60456544,0.3
6.2623696,9.888078,0.59862596,0.36
6.215103,9.883033,0.59761417,0.41
6.1720214,9.850971,0.595625,0.35
6.0579658,9.737794,0.59067607,0.39
6.0565605,9.804837,0.59262264,0.48
6.7559633,11.006254,0.6389105,0.18
5.873322,9.645565,0.58468634,0.49
5.8649473,9.699591,0.5866407,0.34
5.8525715,9.749611,0.587597,0.49
5.9647975,10.005877,0.5964329,0.33
5.9506316,10.018871,0.59641784,0.39
5.742908,9.7405,0.5855666,0.33
5.75445,9.831566,0.58749866,0.19
5.634444,9.697368,0.5825633,0.5
5.5792117,9.674299,0.58056235,0.29
5.535951,9.669252,0.57955134,0.44
5.582584,9.785368,0.5834758,0.37
5.4476266,9.6231365,0.576557,0.33
5.38843,9.588056,0.574564,0.5
5.393988,9.670109,0.57750106,0.25
5.3537197,9.669066,0.5764878,0.5
5.28753,9.623972,0.5745001,0.34
5.2472587,9.622929,0.5734867,0.55
5.2490497,9.660952,0.5744573,0.29
5.202795,9.649897,0.5734496,0.51
5.2163267,9.7469635,0.5763778,0.33
5.177039,9.749924,0.5763616,0.52
5.1058917,9.689814,0.5733837,0.37
5.122403,9.794887,0.57630676,0.42
5.1697783,9.962027,0.58219194,0.34
5.097851,9.861895,0.5782453,0.41
5.0964155,9.936931,0.5801857,0.47
5.0671,9.956908,0.5801596,0.3
4.977028,9.858755,0.5762047,0.5
4.9507027,9.883738,0.57617563,0.38
4.929356,9.91873,0.5771405,0.3
4.9070034,9.95372,0.57710505,0.5
4.851025,9.879619,0.57414323,0.35
4.8475924,9.95265,0.5770846,0.52
4.9915233,10.326999,0.5898425,0.33
5.0099835,10.449078,0.59375364,0.24
4.942817,10.394971,0.5907721,0.59
3.8777454,8.311717,0.5130207,0.77
3.8377237,8.260645,0.5110459,0.2
5.0049043,10.830244,0.6054546,0.63
3.6304579,8.017282,0.5011586,0.66
3.6011946,8.019246,0.50014544,0.64
3.5748954,8.031219,0.50012547,0.66
3.5446408,8.030182,0.5001143,0.68
3.5245337,8.019151,0.49911505,0.68
3.4942594,8.021113,0.49910143,0.68
3.4659898,8.02508,0.499087,0.68
3.4337268,8.022037,0.4980766,0.67
3.4104395,8.036013,0.49805617,0.68
3.3771906,8.028967,0.49804848,0.66
3.362058,8.028946,0.49704245,0.68
3.330795,8.026905,0.49703157,0.66
3.3025284,8.029869,0.4970179,0.67
3.270279,8.023823,0.49600974,0.66
3.2449782,8.036795,0.4959893,0.66
3.2127335,8.029748,0.4959819,0.68
3.184464,8.03271,0.49496815,0.69
3.1673465,8.026685,0.494966,0.68
3.1360788,8.024641,0.49395505,0.67
3.1068108,8.0256,0.49394247,0.68
3.0835145,8.040574,0.49392122,0.67
3.0522625,8.035528,0.49391258,0.68
3.0230043,8.034486,0.49290156,0.68
2.9937396,8.034444,0.49288976,0.67
2.9766192,8.028418,0.49288756,0.68
2.9493487,8.032379,0.4918734,0.64
2.9200823,8.032337,0.49186155,0.66
2.8938088,8.038301,0.4918462,0.66
2.8655279,8.042261,0.4918316,0.66
2.8382614,8.045221,0.4908182,0.66
2.8070087,8.039173,0.49081022,0.65
2.7908943,8.033148,0.4908084,0.66
2.7655997,8.044112,0.4907895,0.66
2.742307,8.058082,0.4907691,0.66
2.7090666,8.046027,0.489765,0.67
2.6788087,8.04198,0.48975584,0.69
2.6535354,8.048943,0.48974007,0.67
2.6222835,8.041892,0.4887328,0.67
2.6121228,8.05388,0.4887193,0.69
2.5848525,8.056838,0.4887059,0.68
2.5526109,8.045783,0.48770136,0.67
2.5253503,8.046741,0.4876895,0.66
2.500059,8.056704,0.4876714,0.68
2.4708111,8.051655,0.4876634,0.66
2.4415462,8.049606,0.486653,0.65
2.4303982,8.0575905,0.48764226,0.66
2.4001498,8.050539,0.48663536,0.64
2.3728814,8.052495,0.4866227,0.64
2.3485823,8.065458,0.48660272,0.65
2.3173435,8.054402,0.48559853,0.64
2.2890959,8.050354,0.4855901,0.65
2.2769382,8.058336,0.48557895,0.65
2.2476904,8.052285,0.48557168,0.64
2.2204244,8.053239,0.4845598,0.65
2.194152,8.057195,0.484546,0.64
2.1638982,8.050141,0.4845391,0.65
2.1396186,8.059101,0.48452225,0.64
2.1143293,8.068059,0.48450506,0.66
2.097231,8.055026,0.48350805,0.64
2.068963,8.053975,0.48349732,0.64
2.042684,8.05893,0.48348278,0.64
2.001557,8.004847,0.48150745,0.48
1.9733168,7.997793,0.48050132,0.63
1.953968,8.029765,0.4814689,0.38
1.9316614,8.047729,0.48244607,0.63
1.9195181,8.052708,0.4824373,0.63
1.8932275,8.059661,0.48242128,0.62
1.8630056,8.044601,0.48142043,0.62
1.8397043,8.059562,0.48139954,0.62
1.8154179,8.069518,0.48138207,0.63
1.7841845,8.054458,0.48138082,0.62
1.758917,8.05841,0.48136756,0.64
1.7457734,8.061386,0.48135996,0.65
1.7175335,8.05333,0.4803546,0.64
1.6912458,8.059281,0.4803394,0.66
1.6659632,8.066235,0.48032388,0.64
1.6377314,8.056178,0.48032007,0.64
1.6124438,8.064131,0.4803038,0.64
1.5861696,8.06708,0.48029095,0.64
1.5700796,8.052046,0.4792958,0.64
1.5457875,8.062999,0.4792777,0.64
1.5195125,8.065948,0.47926486,0.64
1.4922599,8.0618925,0.47925693,0.65
1.4649926,8.060838,0.47924674,0.65
1.4397271,8.063787,0.47923434,0.66
1.4124591,8.062732,0.47822416,0.66
1.4003289,8.064707,0.4782178,0.65
1.3750448,8.071656,0.47820243,0.64
1.345819,8.056595,0.47820202,0.63
1.3205299,8.064543,0.47818592,0.66
1.2952455,8.071491,0.4781706,0.66
1.2670143,8.059432,0.47716835,0.65
1.2558544,8.07041,0.47815567,0.64
1.2286061,8.064351,0.47714934,0.66
1.2023242,8.068296,0.47713593,0.65
1.1760854,8.06224,0.47713,0.64
1.1498117,8.064183,0.4771181,0.64
1.1235464,8.064127,0.47710773,0.62
1.0992502,8.076076,0.47708923,0.66
1.0851412,8.068045,0.4770896,0.64
1.0578818,8.063985,0.47708184,0.62
1.0326173,8.065929,0.4760704,0.64
1.0063467,8.066872,0.47605935,0.65
0.98008007,8.066813,0.47604907,0.63
0.9547948,8.073758,0.476034,0.63
0.92953825,8.073702,0.47602412,0.64
0.91443706,8.060667,0.47602782,0.6
0.89014965,8.070613,0.47601098,0.63
0.8629,8.063551,0.47600555,0.62
0.83762246,8.068494,0.47599205,0.62
0.81232923,8.077436,0.47597566,0.62
0.786081,8.072376,0.47596917,0.62
0.75981647,8.071315,0.4749598,0.62
0.7466939,8.068284,0.47495693,0.62
0.72043693,8.065224,0.474949,0.63
0.6951631,8.069164,0.47493637,0.63
0.66987014,8.078105,0.47492012,0.62
0.64362407,8.072043,0.47491446,0.62
0.6183464,8.076983,0.47490117,0.64
0.5921072,8.068921,0.474897,0.63
0.5799641,8.073893,0.47488874,0.63
0.55370206,8.071829,0.47488025,0.64
0.5284207,8.077768,0.4748663,0.64
0.5021438,8.079704,0.47485495,0.64
0.47689167,8.077643,0.47484687,0.64
0.4516034,8.085582,0.47483158,0.62
0.4253621,8.077517,0.47482753,0.62
0.4132126,8.084487,0.47481793,0.62
0.3869602,8.079422,0.47481173,0.64
0.36167935,8.08536,0.474798,0.63
0.33541265,8.084293,0.47478896,0.63
0.31011826,8.094231,0.4747724,0.65
0.28387892,8.085164,0.47476918,0.63
0.25862226,8.0841,0.4747606,0.64
0.24547686,8.087067,0.47475362,0.63
0.22022009,8.086002,0.47474506,0.64
0.19395946,8.082935,0.4747376,0.63
0.16868259,8.08787,0.4747248,0.64
0.14242172,8.084803,0.4747174,0.64
0.11717073,8.081736,0.4737104,0.65
0.09186863,8.09467,0.47469196,0.64
0.07875255,8.088636,0.4746915,0.64
0.052490935,8.085566,0.4736842,0.66
0.027243013,8.0815,0.473678,0.66
0.0019607428,8.088433,0.47466397,0.66
-0.0243043,8.086363,0.47365603,0.66
-0.049583025,8.092296,0.47464278,0.66
-0.07484652,8.093228,0.47463316,0.66
-0.08796406,8.087192,0.47363275,0.66
-0.114252806,8.093122,0.47461927,0.66
-0.13949567,8.087051,0.47361463,0.65
-0.16475627,8.086983,0.47360578,0.66
-0.19107963,8.104912,0.4745839,0.64
-0.21631944,8.097842,0.4745801,0.66
-0.22944324,8.093805,0.47457838,0.66
-0.25470933,8.0957365,0.47456825,0.66
-0.28097153,8.092663,0.47456133,0.66
-0.3062543,8.100592,0.47454703,0.67
-0.3325109,8.095519,0.47454157,0.66
-0.35777658,8.097448,0.4745316,0.65
-0.3840389,8.094374,0.4745248,0.66
-0.39719042,8.100336,0.47451612,0.64
-0.42244765,8.099264,0.47450835,0.65
-0.44771022,8.100191,0.47449917,0.66
-0.4739988,8.107116,0.4744855,0.64
-0.4992349,8.098043,0.4744834,0.64
-0.5255205,8.103968,0.4744705,0.66
-0.5517977,8.106892,0.47545972,0.64
-0.5638945,8.095856,0.47446343,0.66
-0.58915156,8.094783,0.47445586,0.63
-0.61646384,8.107702,0.47543788,0.64
-0.64170814,8.101628,0.47543386,0.64
-0.6669623,8.099553,0.4754271,0.64
-0.6932438,8.104475,0.47541517,0.62
-0.7195034,8.100397,0.47540954,0.64
-0.7326498,8.105358,0.47540188,0.66
-0.7589469,8.117279,0.4753852,0.65
-0.78417724,8.105203,0.47538552,0.64
-0.81046426,8.113124,0.47537172,0.66
-0.83672804,8.111043,0.47536486,0.65
-0.861977,8.106966,0.47535977,0.65
-0.888243,8.1058855,0.47535232,0.65
-0.9024112,8.116843,0.47634035,0.66
-0.9276555,8.110765,0.47633675,0.66
-0.9539254,8.111685,0.47632802,0.65
-0.9802076,8.118603,0.47631517,0.67
-1.0054562,8.114525,0.4763103,0.66
-1.031717,8.111442,0.47630447,0.66
-1.0590125,8.120357,0.47629008,0.68
-1.0711294,8.117318,0.47628856,0.67
-1.0973977,8.118236,0.47728005,0.66
-1.1236699,8.121153,0.47727022,0.66
-1.149924,8.115069,0.47726664,0.68
-1.1751778,8.113989,0.47725996,0.66
-1.2034811,8.122898,0.47724557,0.66
-1.2297502,8.124813,0.47723663,0.67
-1.2428808,8.123771,0.47723356,0.68
-1.2681319,8.121689,0.47722772,0.65
-1.295412,8.124601,0.4782179,0.66
-1.3216801,8.126516,0.4782091,0.66
-1.3489614,8.130426,0.47819874,0.67
-1.3762422,8.134337,0.47818843,0.66
-1.4025022,8.132252,0.47818252,0.67
-1.4136,8.124214,0.47818494,0.66
-1.4418932,8.130121,0.4791731,0.65
-1.4671364,8.124037,0.4781703,0.66
-1.4954352,8.133944,0.47915587,0.65
-1.5206826,8.130858,0.47915113,0.65
-1.5479547,8.130767,0.47914386,0.64
-1.5621018,8.134719,0.4791374,0.64
-1.5863295,8.125637,0.47913712,0.65
-1.6136055,8.128546,0.47912794,0.64
-1.6418952,8.13445,0.4801165,0.63
-1.6712104,8.151351,0.4810974,0.64
-1.6964447,8.140264,0.4800984,0.64
-1.7227029,8.139174,0.48109242,0.64
-1.7358313,8.138129,0.4810898,0.62
-1.7620838,8.1330385,0.48108658,0.63
-1.7903751,8.141941,0.48107344,0.66
-1.8196765,8.15184,0.4820594,0.66
-1.8428802,8.132758,0.4810666,0.66
-1.8701496,8.133662,0.4810593,0.66
-1.898437,8.141564,0.48204705,0.66
-1.9135917,8.146511,0.48204002,0.68
-1.9378154,8.135425,0.48204172,0.66
-1.967114,8.145321,0.482028,0.67
-1.9923509,8.137232,0.48202753,0.64
-2.0196166,8.1371355,0.4830212,0.66
-2.0478966,8.141034,0.483012,0.66
-2.0721166,8.126947,0.48301595,0.66
-2.089301,8.142886,0.48300123,0.65
-2.1175792,8.146785,0.48399216,0.66
-2.1428154,8.138694,0.48399195,0.65
-2.1700778,8.137594,0.48398662,0.64
-2.199369,8.145489,0.48397478,0.66
-2.2246034,8.136395,0.4839754,0.65
-2.2549052,8.147286,0.48496148,0.64
-2.2720797,8.157224,0.48495105,0.65
-2.297314,8.14913,0.48495114,0.65
-2.3245745,8.14803,0.48494613,0.66
-2.3467698,8.128946,0.4849544,0.75
-2.3882055,8.175797,0.48691416,0.6
-2.45799,8.322551,0.49180073,0.25
-2.483218,8.313457,0.49180186,0.18
-3.7222908,12.558252,0.63868576,0.32
-3.76862,12.568074,0.6386728,0.31
-3.7856019,12.480999,0.6367311,0.37
-3.519232,11.442888,0.60148674,0.21
-3.5190563,11.313871,0.59657604,0.25
-3.5259662,11.20783,0.59364843,0.29
-3.5278249,11.087808,0.5897311,0.27
-3.5196545,11.000827,0.5867923,0.26
-3.5195026,10.878811,0.58287656,0.16
-3.5365515,10.813735,0.5809192,0.34
-3.573827,10.81159,0.5819157,0.34
-3.6181831,10.83342,0.58289474,0.37
-3.6524222,10.820284,0.5828994,0.33
-3.6886857,10.81514,0.5828983,0.38
-3.710863,10.827055,0.58388734,0.36
-3.7440925,10.81192,0.5828936,0.36
-3.786419,10.824754,0.58387965,0.35
-3.8277304,10.831592,0.5848699,0.35
-3.8629818,10.82445,0.58487076,0.36
-3.8992412,10.818304,0.5848708,0.36
-3.9214125,10.827217,0.5858621,0.36
-3.9596913,10.826063,0.58585864,0.33
-4.0020084,10.834894,0.58684784,0.37
-4.044327,10.845726,0.5878358,0.36
-4.077552,10.829589,0.58784354,0.33
-4.118859,10.837421,0.5878338,0.42
-5.196299,13.612569,0.6867983,0.41
-5.220444,13.611469,0.6867973,0.25
-3.405709,8.699917,0.5133889,0.32
-3.399616,8.601923,0.51045656,0.13
-3.3349686,8.354141,0.502634,0.31
-3.3591769,8.339039,0.5016411,0.2
-3.386413,8.3299265,0.5016438,0.2
-3.407593,8.306835,0.50165683,0.14
-3.4116218,8.277813,0.50067616,0.32
-3.465101,8.335606,0.5036302,0.44
-3.4630682,8.255598,0.500685,0.43
-3.4691122,8.196561,0.49872458,0.46
-3.4943318,8.184454,0.49872985,0.66
-3.5215695,8.17734,0.49873155,0.64
-3.5548606,8.183204,0.49972376,0.64
-3.5740283,8.192125,0.49971554,0.63
-3.5982378,8.178021,0.49972254,0.63
-3.6315267,8.183884,0.50071496,0.63
