X,Y,Z,Intensity
19.548256,6.2631917,0.90294313,0.39
19.862646,6.4332247,0.9148899,0.38
19.843044,6.4962354,0.91486436,0.33
28.524208,9.440831,1.2240824,0.45
28.459602,9.519845,1.2230502,0.3
27.324327,9.187777,1.1831322,0.33
27.075733,9.198777,1.1751182,0.33
26.813135,9.203775,1.1671059,0.32
26.557539,9.209776,1.1590934,0.32
26.295942,9.211774,1.150082,0.27
26.056341,9.220773,1.1430686,0.36
25.800743,9.221771,1.1350573,0.29
25.579445,9.188764,1.1270607,0.36
25.329845,9.189761,1.1190493,0.31
25.097248,9.19476,1.1120372,0.37
24.857653,9.195759,1.1040261,0.3
24.637054,9.202758,1.0980132,0.22
24.417456,9.208756,1.0910007,0.38
24.417152,9.252765,1.0909833,0.35
24.40955,9.33778,1.0919492,0.47
24.549938,9.480805,1.0978991,0.58
24.35734,9.494806,1.0918843,0.21
23.234774,9.141733,1.0529703,0.13
23.114174,9.178739,1.0489494,0.35
22.88658,9.171735,1.0419405,0.37
22.708277,9.142728,1.035943,0.32
22.50068,9.141726,1.0299326,0.34
22.298082,9.141724,1.0229219,0.35
22.129482,9.154723,1.0179075,0.23
21.908892,9.143719,1.0109,0.41
21.912287,9.226733,1.011866,0.4
21.887676,9.298745,1.0128349,0.66
21.858376,9.326749,1.0118216,0.47
21.65178,9.319745,1.0058128,0.33
21.477184,9.324744,0.9998007,0.29
21.300581,9.328742,0.9947887,0.21
20.665003,9.1287,0.9718347,0.48
20.49741,9.131699,0.96682334,0.31
20.366114,9.111692,0.96282375,0.54
20.101513,9.070683,0.95382476,0.22
19.880922,9.046676,0.9468211,0.3
19.874315,9.119687,0.9477896,0.37
19.704718,9.117684,0.9427796,0.36
19.559118,9.125683,0.93776673,0.43
19.42852,9.139684,0.9347522,0.26
19.07424,9.009658,0.92178464,0.48
19.11563,9.103673,0.9247468,0.35
19.01103,9.127676,0.9217294,0.32
18.835436,9.116671,0.91572213,0.52
18.708838,9.12867,0.91270816,0.33
18.556234,9.127667,0.9076979,0.51
18.408638,9.1276655,0.9036874,0.35
18.38634,9.152668,0.90267485,0.39
18.373735,9.218678,0.90364504,0.46
18.368124,9.28969,0.9046134,0.33
18.335522,9.345698,0.9045864,0.59
18.318916,9.410708,0.90455645,0.57
18.427307,9.539731,0.9095076,0.29
17.543444,9.189658,0.87859595,0.19
17.246864,9.10364,0.86761135,0.45
17.120262,9.106637,0.86460006,0.36
16.99066,9.107635,0.8605894,0.47
16.881065,9.117634,0.8575761,0.38
16.753475,9.116631,0.85356617,0.5
16.647175,9.093625,0.8495679,0.38
16.510574,9.087622,0.84555936,0.58
16.400972,9.095619,0.84254664,0.3
16.340374,9.129623,0.8415261,0.44
16.344772,9.199635,0.8424946,0.41
16.353167,9.272645,0.844462,0.35
16.337559,9.332654,0.84443325,0.55
16.305256,9.348656,0.8444232,0.66
16.338648,9.43667,0.84638584,0.27
19.224833,11.181,0.959839,0.11
15.824865,9.342643,0.8293836,0.5
15.293298,9.0955925,0.8104497,0.35
15.215004,9.081589,0.807449,0.41
15.107407,9.082586,0.8044386,0.41
14.997811,9.081583,0.8014288,0.41
14.886208,9.079579,0.7984192,0.41
14.774607,9.076575,0.79441,0.63
14.550021,9.00256,0.78742313,0.41
14.472429,9.017559,0.7854085,0.36
14.40313,9.006556,0.7834069,0.39
14.306533,9.009553,0.780396,0.39
14.20993,9.01255,0.777385,0.34
14.123335,9.020549,0.7753725,0.37
14.0407295,9.031548,0.77335894,0.38
13.938141,9.027544,0.7703504,0.38
13.845541,9.030542,0.76733947,0.38
13.770239,9.013537,0.76533973,0.38
13.679642,9.016535,0.76232886,0.38
13.592049,9.020533,0.7603178,0.37
13.51645,9.032532,0.75830406,0.37
13.410849,9.024527,0.75529665,0.43
13.334252,9.034526,0.7532836,0.36
13.264957,9.018521,0.75128376,0.38
13.171359,9.016518,0.74827456,0.43
13.102755,9.031517,0.7462598,0.29
12.977169,9.005508,0.7422585,0.43
12.942557,9.043512,0.7422362,0.32
12.888955,9.067514,0.74121857,0.45
12.811363,9.073512,0.7392069,0.48
12.74307,9.055507,0.7372079,0.52
12.669468,9.064506,0.73519516,0.46
12.583867,9.064502,0.73318523,0.49
12.50227,9.066499,0.7311748,0.51
12.424665,9.071497,0.7291633,0.48
12.339069,9.069493,0.72615427,0.5
12.242478,9.058488,0.72314817,0.47
12.25817,9.100494,0.7251294,0.39
12.243562,9.1505,0.72510314,0.5
12.244963,9.211508,0.7270734,0.37
12.239355,9.268515,0.7280447,0.54
12.210747,9.308518,0.72802156,0.58
12.197143,9.359524,0.7279948,0.66
12.292827,9.463541,0.7329553,0.3
12.394211,9.603563,0.7388988,0.33
12.386597,9.66157,0.7398694,0.3
11.758461,9.295497,0.714972,0.46
11.730857,9.3345,0.7149492,0.7
11.666265,9.343498,0.71393657,0.36
11.257005,9.048444,0.6970307,0.15
11.190402,9.054441,0.69501907,0.48
11.133804,9.06744,0.6940052,0.55
11.067204,9.072437,0.6919939,0.54
10.996609,9.073434,0.6909841,0.55
10.929013,9.076431,0.6889736,0.54
10.8624115,9.080429,0.6869626,0.54
10.805123,9.061423,0.6849645,0.56
10.736528,9.06242,0.6839547,0.55
10.671922,9.067417,0.68194336,0.55
10.598327,9.063414,0.6799353,0.57
10.541729,9.073411,0.6789225,0.57
10.476123,9.076407,0.67691183,0.56
10.406528,9.074404,0.67490315,0.58
10.35523,9.059399,0.6739035,0.58
10.285639,9.056396,0.67189527,0.43
10.215045,9.05239,0.66988736,0.53
10.220435,9.115398,0.67185616,0.4
10.209819,9.165402,0.67282933,0.5
10.215217,9.228411,0.6737982,0.38
10.211607,9.284416,0.67476934,0.64
10.200311,9.303417,0.6747581,0.71
10.264682,9.422434,0.6797071,0.0
12.291757,11.3367605,0.77303094,0.0
12.310145,11.425771,0.7759895,0.13
12.311527,11.500779,0.77695256,0.21
12.221928,11.490773,0.7749454,0.12
9.76542,9.288389,0.6637021,0.49
9.722818,9.307389,0.66368604,0.74
12.05682,11.590774,0.77287346,0.32
9.650613,9.357389,0.6626497,0.63
9.631005,9.398393,0.66362584,0.14
9.210468,9.050329,0.64473945,0.2
9.169178,9.038325,0.6437392,0.48
9.134573,9.0623255,0.6437216,0.62
9.076976,9.063322,0.64171207,0.57
9.010377,9.055317,0.6407057,0.58
8.96079,9.062314,0.63969433,0.59
8.91018,9.070312,0.63868225,0.6
8.857887,9.046306,0.6366862,0.59
8.813292,9.058303,0.635673,0.62
8.762684,9.0653,0.63466126,0.62
8.700083,9.059295,0.6326543,0.58
8.643488,9.058291,0.6316456,0.57
8.5948925,9.065289,0.6306342,0.57
8.537302,9.0622835,0.62962633,0.57
8.498002,9.050279,0.6276261,0.55
8.455409,9.062277,0.62761295,0.56
8.388805,9.050271,0.62560815,0.52
8.32821,9.043265,0.62360173,0.45
8.280617,9.049263,0.6225907,0.44
8.219024,9.0402565,0.6215851,0.43
8.170413,9.046254,0.6205738,0.43
8.139122,9.04025,0.6195717,0.45
8.085525,9.039247,0.6185632,0.44
8.019922,9.02524,0.61655927,0.55
7.960321,9.017234,0.6145533,0.5
7.7897673,8.882208,0.607594,0.39
7.785158,8.934212,0.6085662,0.19
7.819536,9.031223,0.6125219,0.48
7.7872305,9.02422,0.61151993,0.4
7.738626,9.027217,0.61050993,0.43
7.693033,9.032213,0.60949945,0.45
7.6344504,9.021208,0.6074949,0.44
7.593849,9.032205,0.6074821,0.44
7.547236,9.037201,0.6064713,0.43
7.504955,9.015195,0.6044753,0.45
7.455352,9.015191,0.60346645,0.45
7.401749,9.010185,0.60245955,0.48
7.3561573,9.013182,0.6014499,0.52
7.3395467,9.052183,0.6024267,0.47
7.3299417,9.099186,0.6034006,0.48
7.3323326,9.161191,0.6043689,0.47
7.3390164,9.200195,0.60634995,0.59
7.3174253,9.232196,0.6063295,0.63
7.2658186,9.22919,0.6053218,0.71
7.234215,9.250189,0.60530525,0.48
7.3125887,9.409209,0.61123717,0.34
7.3039684,9.461212,0.6122088,0.38
7.292364,9.508214,0.6131825,0.37
7.2640753,9.502212,0.6121805,0.27
7.2154665,9.503206,0.61117125,0.3
7.219858,9.571212,0.613137,0.34
7.144272,9.535202,0.6111419,0.32
7.119665,9.566201,0.6111215,0.25
7.0100775,9.485185,0.6071433,0.27
6.9684834,9.492181,0.6061321,0.3
6.963164,9.518182,0.6061177,0.32
6.896589,9.490173,0.60411996,0.25
6.888961,9.545176,0.6060902,0.36
6.832372,9.531169,0.60408705,0.27
6.75879,9.493158,0.602093,0.26
6.7221813,9.507155,0.601079,0.14
6.314702,9.003077,0.57926255,0.39
6.2934093,9.003074,0.57925844,0.52
6.2518153,9.005069,0.57824945,0.46
6.206203,9.003064,0.5772418,0.47
6.1656084,9.006061,0.57723236,0.47
6.1200104,9.002055,0.5762256,0.46
6.0784163,9.00305,0.57521707,0.46
6.0521054,8.997046,0.57421505,0.46
6.009523,8.995042,0.57320786,0.47
5.974922,9.006038,0.5731954,0.48
5.927313,8.999032,0.57218975,0.47
5.8827133,8.995027,0.5711831,0.46
5.8461185,9.002023,0.57117224,0.46
5.8095217,9.009019,0.57016146,0.47
5.7782354,8.992014,0.5691641,0.46
5.7406397,8.997009,0.56815416,0.47
5.699023,8.998004,0.5681454,0.45
5.658428,8.997999,0.56713736,0.55
5.6168356,8.995994,0.5661301,0.54
5.600223,9.033995,0.56710726,0.43
5.5986238,9.093998,0.56907606,0.43
5.6093044,9.144001,0.57005244,0.43
5.602698,9.198004,0.57202345,0.57
5.572099,9.214002,0.5720092,0.58
5.5164876,9.191993,0.5700094,0.63
5.5248756,9.270999,0.57197064,0.21
5.5872464,9.439015,0.577897,0.33
5.571623,9.483016,0.5788715,0.38
5.5323415,9.451009,0.5778801,0.32
5.542721,9.537016,0.5798383,0.27
5.4171586,9.394991,0.5738859,0.3
5.389563,9.415988,0.57386976,0.3
5.369943,9.452987,0.57484704,0.29
7.9362907,13.937577,0.74807435,0.31
7.9306784,14.028582,0.75002897,0.29
7.9493475,14.114589,0.75299,0.32
7.941737,14.203592,0.7559454,0.3
7.9441023,14.314599,0.75889164,0.31
7.9404845,14.413604,0.76184285,0.29
5.953684,10.964148,0.6281975,0.31
5.9130845,10.973143,0.6281855,0.27
7.9319167,14.670616,0.76871663,0.2
7.9263,14.769621,0.77166766,0.21
8.00763,15.032646,0.78055334,0.58
7.810088,14.780605,0.77064365,0.16
4.8687787,9.405913,0.5647709,0.19
4.6082807,8.989856,0.5489287,0.22
4.5646963,8.975848,0.5479267,0.54
4.543393,8.970845,0.5469249,0.52
4.5097904,8.97684,0.5469149,0.46
4.4731994,8.975835,0.5459078,0.47
4.4405932,8.9838295,0.545897,0.47
4.3969955,8.969822,0.54489505,0.46
4.3684006,8.983818,0.54488206,0.45
4.327804,8.974812,0.54387814,0.46
4.3104987,8.976809,0.54387355,0.46
4.2739053,8.974803,0.5428669,0.46
4.2353015,8.969796,0.5428614,0.47
4.205703,8.981792,0.5428492,0.46
4.16512,8.969786,0.54184675,0.48
4.13051,8.97278,0.54083806,0.47
4.0979156,8.977775,0.5408287,0.46
4.076621,8.96977,0.5398283,0.46
4.0410233,8.968765,0.5398214,0.43
4.0044227,8.965758,0.53881526,0.55
3.9708307,8.967753,0.5388072,0.55
3.9422164,8.982749,0.5387937,0.47
3.9425979,9.0597515,0.5407553,0.36
3.9459832,9.143755,0.54371405,0.48
3.9386766,9.166756,0.54370105,0.55
3.917066,9.197752,0.54468113,0.61
3.885467,9.205748,0.54467064,0.7
3.8618717,9.230743,0.54465336,0.0
3.8542428,9.295746,0.54661953,0.06
3.8036516,9.2607355,0.54562646,0.08
3.765054,9.252728,0.54462254,0.08
3.7427633,9.240724,0.54362386,0.08
3.7181687,9.26372,0.54460746,0.08
3.6755643,9.246712,0.54260707,0.18
3.6519568,9.273708,0.5435889,0.11
3.6113605,9.259701,0.5425874,0.08
3.5747714,9.253694,0.5415829,0.09
3.5574715,9.253691,0.5415793,0.09
3.5178707,9.241683,0.5405771,0.09
3.4852731,9.245677,0.5405684,0.09
3.456673,9.259672,0.5405557,0.09
3.4210787,9.255666,0.54055035,0.09
3.383483,9.246658,0.5395471,0.09
3.3528738,9.256652,0.5395359,0.09
3.3325722,9.248649,0.53853565,0.09
3.2999825,9.250642,0.538528,0.14
3.2703683,9.263637,0.53851557,0.2
3.235783,9.25963,0.53751045,0.11
3.205178,9.268624,0.5374998,0.15
3.1645844,9.249616,0.53650075,0.09
3.1349883,9.25961,0.53648984,0.15
3.1076882,9.231604,0.5354979,0.11
2.9475691,8.965565,0.52559423,0.47
2.9169743,8.969559,0.52558595,0.51
2.8853803,8.970552,0.52457887,0.48
2.856774,8.981546,0.5245676,0.43
2.8201776,8.968539,0.5245663,0.45
2.8038926,8.965535,0.5235644,0.43
2.774286,8.973529,0.52355444,0.45
2.7386827,8.963522,0.5235519,0.46
2.7070882,8.963515,0.5225454,0.47
2.6754925,8.963509,0.5225389,0.46
2.6408892,8.955501,0.52153563,0.46
2.6112845,8.962495,0.5215262,0.45
2.597995,8.9684925,0.52152056,0.45
2.5634005,8.958485,0.5215183,0.46
2.532787,8.963478,0.5205096,0.46
2.503205,8.966472,0.52050215,0.45
2.468611,8.955464,0.52050036,0.44
2.4379947,8.960457,0.5194917,0.46
2.408398,8.965451,0.51948327,0.44
2.3911133,8.957447,0.51948357,0.43
2.3575077,8.950439,0.51848006,0.44
2.3249085,8.945432,0.51847583,0.44
2.2823145,8.905421,0.5164862,0.46
2.25172,8.905415,0.51647997,0.5
2.2241142,8.917409,0.5164687,0.5
2.1975121,8.932403,0.51645625,0.52
2.1822143,8.9324,0.51645315,0.5
2.1586056,8.959394,0.51743567,0.49
2.1320171,8.972389,0.51742417,0.5
2.107404,8.997383,0.51840746,0.48
2.0847895,9.030379,0.5193874,0.49
2.056198,9.037373,0.5193785,0.48
2.0478964,9.064371,0.5193642,0.48
2.019275,9.077365,0.5203525,0.52
1.9876872,9.072356,0.51934856,0.51
1.9570925,9.07235,0.5193426,0.51
1.9314754,9.096344,0.5193264,0.5
1.8958806,9.076336,0.5193288,0.5
1.8652931,9.074328,0.5183238,0.51
1.8509946,9.078324,0.51831913,0.51
1.8194003,9.073317,0.5183153,0.52
1.7887913,9.075309,0.5183085,0.5
1.761204,9.085303,0.51829857,0.5
1.7266024,9.068294,0.5172998,0.51
1.6969879,9.075287,0.5172909,0.51
1.6664125,9.06928,0.5172878,0.52
1.6501129,9.064275,0.516287,0.52
1.6205018,9.070267,0.5162786,0.51
1.5919019,9.07826,0.5162695,0.5
1.5592995,9.068252,0.51626796,0.51
1.5287014,9.066244,0.51626307,0.5
1.5001048,9.073237,0.5162545,0.52
1.4695216,9.067229,0.5152515,0.5
1.4552087,9.074225,0.5152456,0.5
1.423616,9.065217,0.5152438,0.49
1.3950145,9.07321,0.5152349,0.5
1.3644239,9.068202,0.5152315,0.5
1.3348057,9.075194,0.51522285,0.5
1.3032231,9.062186,0.5142229,0.5
1.2736117,9.067179,0.5142152,0.5
1.2583311,9.060175,0.5142156,0.5
1.22873,9.062166,0.5142093,0.5
1.1981189,9.061158,0.51420414,0.49
1.1685201,9.06215,0.5131983,0.5
1.1389387,9.058142,0.5131948,0.48
1.1093185,9.065134,0.51318634,0.52
1.0797354,9.061126,0.5131828,0.52
1.063426,9.055122,0.51318264,0.52
1.0358431,9.063114,0.5131741,0.53
1.0052437,9.057106,0.5121714,0.51
0.9746304,9.055098,0.5121669,0.51
0.9460394,9.05909,0.51216006,0.5
0.9164336,9.061081,0.512154,0.54
0.8828506,9.027072,0.51116335,0.52
0.86556137,9.005066,0.5101701,0.38
0.8309839,8.959055,0.5081847,0.47
0.79938453,8.941047,0.5081872,0.38
0.7687894,8.928038,0.50718766,0.43
0.73718977,8.908029,0.50619113,0.46
0.7066109,8.887019,0.50519514,0.5
0.6779997,8.8940115,0.50618714,0.53
0.66270435,8.885007,0.50518847,0.54
0.63510907,8.893998,0.50517976,0.5
0.60949004,8.930992,0.5071591,0.46
0.57988834,8.925982,0.5061564,0.47
0.55130476,8.921974,0.50615335,0.48
0.5216926,8.920965,0.5061488,0.48
0.4931096,8.915958,0.5061463,0.5
0.47879773,8.922954,0.5061409,0.53
0.45120448,8.932945,0.50613195,0.54
0.4216014,8.926936,0.50612974,0.52
0.39301664,8.921927,0.5061273,0.48
0.36339673,8.923919,0.50612164,0.48
0.3348052,8.92191,0.5061179,0.49
0.32051244,8.918905,0.5051169,0.48
0.29291964,8.929898,0.50610775,0.51
0.26330954,8.925888,0.50610477,0.52
0.23472583,8.91788,0.5051037,0.5
0.20510793,8.9178705,0.50509906,0.5
0.17651539,8.914862,0.5050959,0.5
0.14791144,8.919853,0.50508934,0.48
0.13462768,8.924849,0.5050851,0.47
0.10501582,8.91984,0.5050828,0.48
0.07643517,8.90583,0.50508446,0.46
0.047828935,8.912822,0.5050771,0.55
0.019225607,8.917813,0.5050707,0.57
-0.009365321,8.910804,0.50506943,0.57
-0.034047764,9.096799,0.51098585,0.63
-0.04736409,9.147795,0.512962,0.64
-0.076962784,9.140785,0.5119608,0.64
-0.104562335,9.190777,0.5139354,0.44
-0.13418713,9.225768,0.51491636,0.72
-0.16378516,9.223759,0.5149131,0.76
-0.19338621,9.226749,0.5149078,0.76
-0.2229929,9.24274,0.5158969,0.77
-0.2372757,9.228735,0.5149009,0.8
-0.26686126,9.192724,0.51391226,0.73
-0.29646215,9.190715,0.51390916,0.76
-0.3260702,9.216705,0.5148942,0.82
-0.3556776,9.256697,0.5158733,0.83
-0.3852729,9.240686,0.5158763,0.85
-0.41589323,9.261677,0.5158635,0.83
-0.43018156,9.265672,0.51585996,0.84
-0.46079814,9.277661,0.516851,0.83
-0.49039468,9.270652,0.51685023,0.84
-0.5199896,9.278643,0.5168432,0.83
-0.54857326,9.2416315,0.5158553,0.8
-0.57614803,9.180621,0.51387763,0.67
-0.6057501,9.179612,0.5138744,0.61
-0.6240853,9.275607,0.5168319,0.77
-0.6536794,9.278597,0.5168271,0.75
-0.6842876,9.292586,0.5178176,0.73
-0.7138871,9.283576,0.516818,0.68
-0.7424718,9.266566,0.5168218,0.68
-0.7730863,9.268556,0.5168175,0.63
-0.8026791,9.271545,0.5168129,0.62
-0.81697977,9.25454,0.5168184,0.58
-0.84656596,9.26553,0.51681054,0.54
-0.87616247,9.263519,0.51680815,0.55
-0.90576106,9.259509,0.5168066,0.52
-0.93436706,9.229498,0.51581603,0.46
-0.95591766,9.124489,0.51185745,0.61
-0.9712152,9.136484,0.5128508,0.66
-0.9998111,9.124474,0.5128528,0.63
-1.011323,8.907465,0.5049416,0.44
-1.0399212,8.905456,0.5049394,0.59
-1.0695362,8.906444,0.5049358,0.59
-1.0981311,8.906433,0.5049328,0.46
-1.1267319,8.902424,0.50493157,0.47
-1.142037,8.9104185,0.5059267,0.47
-1.1706342,8.908408,0.5059247,0.48
-1.1992223,8.911397,0.5059206,0.48
-1.228831,8.914387,0.5059165,0.48
-1.2554132,8.897376,0.5059209,0.49
-1.2850255,8.898366,0.50591767,0.47
-1.3156341,8.911354,0.50590944,0.48
-1.3289251,8.90335,0.50591147,0.47
-1.3575232,8.900339,0.5059101,0.47
-1.3861123,8.901328,0.5059071,0.48
-1.4157244,8.901318,0.50590444,0.48
-1.4443219,8.898306,0.5059032,0.47
-1.4749157,8.914295,0.506894,0.47
-1.5025102,8.903285,0.50689614,0.48
-1.5168097,8.901279,0.5068958,0.47
-1.5464092,8.905268,0.50689167,0.46
-1.5750129,8.899257,0.50689185,0.46
-1.6036007,8.899245,0.5068895,0.46
-1.6342192,8.9032345,0.5068855,0.47
-1.6638151,8.907224,0.5078816,0.46
-1.6924151,8.902212,0.50788146,0.48
-1.7047012,8.890206,0.50688547,0.56
-1.734296,8.8941965,0.50788164,0.56
-1.7849528,9.022179,0.51182604,0.57
-1.8235703,9.076165,0.5138014,0.64
-1.9012812,9.355142,0.52368295,0.3
-1.9338878,9.364128,0.52367735,0.3
-1.9654851,9.369117,0.5246735,0.3
-1.9807907,9.366111,0.5246738,0.29
-2.0113924,9.363099,0.52467334,0.28
-2.0439847,9.375086,0.5246667,0.3
-2.0765972,9.380073,0.52566296,0.29
-2.1041818,9.364061,0.52466804,0.3
-2.1357803,9.367049,0.5256653,0.28
-2.155091,9.385041,0.525657,0.28
-2.1816735,9.364031,0.52566427,0.29
-2.2162821,9.380017,0.5266562,0.29
-2.246879,9.377006,0.5266561,0.29
-2.2764854,9.365993,0.52665925,0.28
-2.308079,9.36898,0.52665675,0.3
-2.3386712,9.366968,0.5266564,0.29
-2.3692703,9.362956,0.5266568,0.28
-2.389589,9.380948,0.5276488,0.27
-2.4191868,9.371936,0.52765137,0.28
-2.4467742,9.355924,0.5266569,0.29
-2.478371,9.356911,0.5276555,0.28
-2.5109696,9.361897,0.5276525,0.27
-2.5435667,9.366884,0.52864957,0.26
-2.5781882,9.37487,0.5286454,0.28
-2.5974941,9.388863,0.52963924,0.27
-2.6270893,9.379849,0.5296421,0.27
-2.6576865,9.374838,0.5296435,0.28
-2.689276,9.375824,0.5296424,0.27
-2.7178655,9.3638115,0.52964664,0.21
-2.7056704,9.13381,0.52173966,0.6
-2.7372715,9.134796,0.52173865,0.57
-2.7528434,9.076788,0.5207618,0.72
-2.763427,8.997781,0.51779336,0.35
-2.764977,8.891777,0.514836,0.39
-2.7975845,8.897763,0.5148331,0.56
-2.82917,8.903749,0.5158302,0.57
-2.8434794,8.897744,0.5158324,0.46
-2.8710678,8.887732,0.5158361,0.46
-2.903665,8.894717,0.51583296,0.49
-2.9342802,8.890704,0.51583433,0.48
-2.967872,8.9016905,0.51682967,0.48
-2.9994714,8.903676,0.5168287,0.47
-3.0240645,8.881666,0.5168375,0.47
-3.0443745,8.896656,0.5168314,0.46
-3.0779765,8.904643,0.51782817,0.47
-3.1045642,8.890631,0.5178338,0.48
-3.1401794,8.902616,0.5188291,0.46
-3.1717775,8.903602,0.51882887,0.47
-3.1983588,8.89059,0.5188343,0.45
-3.2289712,8.885576,0.51883656,0.47
-3.2472558,8.896567,0.5188323,0.46
-3.2788675,8.894554,0.5198335,0.46
-3.3094652,8.891541,0.5198351,0.46
-3.3450732,8.902526,0.52083117,0.46
-3.3716528,8.889513,0.5208369,0.46
-3.4042554,8.891498,0.52083665,0.55
-3.431854,8.878486,0.52084243,0.72
-3.5022206,9.033461,0.5267815,0.58
-3.65096,9.361407,0.53865284,0.25
-3.6855516,9.365392,0.5386523,0.19
-3.7211654,9.368376,0.5396522,0.41
-3.7517488,9.3613615,0.53965616,0.25
-3.785361,9.358346,0.5396586,0.19
-3.820952,9.364331,0.5406576,0.41
-3.8372636,9.360324,0.54065984,0.24
-4.946039,12.206944,0.6425487,0.24
-4.976629,12.1699295,0.6415664,0.25
-3.9430678,9.368275,0.5416612,0.41
-3.9736583,9.359261,0.54166627,0.25
-4.0012474,9.342247,0.54167455,0.19
-4.0418506,9.35823,0.54267013,0.12
-4.1102085,9.486204,0.5476215,0.58
-4.09174,9.354207,0.5436744,0.23
-4.124343,9.348191,0.5436787,0.19
-4.163946,9.360174,0.544676,0.41
-4.1965456,9.354158,0.5446804,0.25
-4.2261333,9.342144,0.54468715,0.18
-4.2757535,9.376122,0.5466763,0.12
-4.333103,9.4691,0.5496419,0.58
-4.3196425,9.355101,0.5456878,0.24
-4.3542366,9.354084,0.5466905,0.2
-4.393846,9.363067,0.5476896,0.41
-4.43045,9.365048,0.54769146,0.23
-4.465053,9.362033,0.5486952,0.23
-4.4048376,9.107048,0.53979564,0.58
-4.444438,9.11803,0.5407941,0.61
-4.459024,9.072021,0.5398141,0.54
-4.4676,9.014013,0.53783864,0.57
-4.475164,8.956006,0.5358631,0.34
-4.469722,8.870004,0.532898,0.43
-4.4880323,8.8709955,0.5338991,0.54
-4.5246296,8.875978,0.5339001,0.55
-4.5562377,8.867963,0.53490597,0.45
-4.5958357,8.878943,0.53490484,0.47
-4.630438,8.877928,0.5359083,0.46
-4.660024,8.867912,0.5359151,0.47
-4.6976275,8.872895,0.53691643,0.48
-4.716925,8.876885,0.5369166,0.46
-4.7505207,8.87387,0.5379211,0.46
-4.7911377,8.88285,0.53792125,0.46
-4.8237286,8.877834,0.53892654,0.46
-4.855326,8.869818,0.53893304,0.45
-4.890925,8.869801,0.53993666,0.48
-4.9275227,8.871782,0.53993964,0.49
-4.970845,8.920765,0.54192376,0.69
-4.941389,8.794771,0.5379733,0.14
-4.9599676,8.76276,0.5369886,0.67
-4.979549,8.732748,0.5370033,0.23
-5.0852184,8.862704,0.5419607,0.33
-5.12782,8.874684,0.54296064,0.46
-5.1604223,8.866669,0.5439678,0.48
-5.1857266,8.879656,0.54396534,0.46
-5.2223153,8.880638,0.5449693,0.48
