X,Y,Z,Intensity
9.534006,12.056838,0.7251258,0.55
9.517505,12.114849,0.7261,0.7
9.642941,12.351916,0.7349732,0.37
9.695398,12.500956,0.73989654,0.41
9.686899,12.57097,0.74186456,0.35
9.702631,12.632985,0.74283344,0.29
9.719109,12.738009,0.7467821,0.23
9.655629,12.739002,0.7447893,0.43
9.639129,12.801012,0.74676234,0.69
9.663602,12.91804,0.7497048,0.34
9.701078,13.0520735,0.7546377,0.44
9.680569,13.112083,0.7556125,0.32
9.701298,13.184101,0.7575764,0.36
9.708789,13.280121,0.7605311,0.23
9.665293,13.310122,0.7605231,0.31
9.6377945,13.361128,0.76150334,0.48
9.599301,13.39713,0.7614921,0.45
9.551811,13.421127,0.7614876,0.54
9.530567,13.436127,0.7614837,0.48
9.520054,13.51214,0.7634506,0.51
9.521543,13.604158,0.7654087,0.49
9.513023,13.685173,0.76737326,0.5
9.50651,13.7681875,0.77033675,0.49
9.498994,13.851202,0.77230054,0.5
9.505479,13.953222,0.77525383,0.5
9.5222025,14.026238,0.7772187,0.5
9.51169,14.106252,0.7791845,0.48
9.510167,14.201269,0.78214246,0.47
9.501659,14.284284,0.7841069,0.46
9.501129,14.383301,0.7870632,0.46
9.496616,14.474317,0.78902376,0.53
9.518334,14.558335,0.79198325,0.39
9.520812,14.6623535,0.79493713,0.45
9.544275,14.799381,0.79887325,0.39
9.532754,14.885395,0.80083764,0.38
9.5172415,14.964405,0.8028058,0.47
9.519712,15.073424,0.80675805,0.36
9.510195,15.163438,0.80872065,0.45
9.532917,15.252457,0.8116783,0.38
9.520394,15.340469,0.81364256,0.47
9.515864,15.442486,0.8165995,0.38
9.525337,15.565508,0.8205451,0.4
9.510812,15.653519,0.82251006,0.42
9.495298,15.738529,0.8244767,0.43
9.4887705,15.840545,0.8274346,0.39
9.501491,15.919559,0.8303987,0.47
9.505957,16.040579,0.8333467,0.4
9.498425,16.144594,0.8363043,0.42
9.498889,16.262611,0.84025455,0.41
9.494364,16.371628,0.8432098,0.41
9.490827,16.485643,0.84616286,0.42
9.486292,16.59866,0.8491166,0.41
9.500015,16.682676,0.852079,0.42
9.486483,16.782688,0.85504025,0.66
9.571881,17.055744,0.86390996,0.0
9.617218,17.52082,0.87770945,0.5
9.681625,17.767868,0.88659483,0.0
9.878184,18.193974,0.9023791,0.13
9.8166895,18.217962,0.9013826,0.17
9.70124,18.141926,0.8974386,0.17
9.616758,18.123903,0.8954645,0.35
9.588242,18.206907,0.8974374,0.37
9.520746,18.219894,0.89744735,0.45
9.465247,18.253883,0.89744633,0.46
9.500938,18.39291,0.9023826,0.37
9.489394,18.513924,0.90533704,0.47
9.486848,18.651941,0.9092828,0.36
9.476304,18.776953,0.91323566,0.47
9.473753,18.91897,0.9171802,0.36
9.45621,19.03398,0.9201391,0.62
10.1053295,20.403309,0.9704443,0.3
9.667175,19.685114,0.94283247,0.2
9.607672,19.721102,0.942833,0.59
9.863865,20.402248,0.9675041,0.34
9.783376,20.401226,0.9665246,0.34
9.65094,20.291178,0.96060073,0.19
9.593427,20.337168,0.9615976,0.45
9.565169,20.361162,0.96159565,0.39
9.490678,20.370144,0.96061146,0.45
9.478126,20.510157,0.9645611,0.41
9.470562,20.664171,0.96950424,0.4
9.463001,20.819185,0.9744472,0.38
9.45843,20.984203,0.9793858,0.48
9.450861,21.145216,0.98432684,0.36
9.48254,21.304243,0.9892581,0.4
9.475973,21.469257,0.9941977,0.4
9.462409,21.622269,0.998144,0.47
9.456835,21.795284,1.0040808,0.37
9.456253,21.982304,1.0100111,0.46
9.451672,22.163319,1.014945,0.37
9.438101,22.32533,1.0198888,0.43
9.472774,22.50236,1.0258131,0.35
9.46219,22.678373,1.0307512,0.44
9.455607,22.863388,1.0366849,0.42
9.453017,23.061405,1.0426129,0.41
9.440439,23.237417,1.0475522,0.46
9.437851,23.439434,1.0544792,0.0
11.86928,29.65575,1.2764767,0.13
11.959856,30.01381,1.289319,0.27
11.95123,30.266829,1.29723,0.0
11.884671,30.378815,1.2992103,0.1
12.968656,33.423424,1.4077737,0.12
12.689349,33.01829,1.3910077,0.2
12.566853,33.00925,1.39005,0.35
12.499603,32.99223,1.3880779,0.36
12.382102,32.994186,1.3871151,0.38
12.264589,33.00015,1.3861513,0.38
12.146085,33.000107,1.3841903,0.38
12.033571,33.016068,1.3832221,0.38
11.91207,33.007027,1.3822659,0.39
11.791564,33.00198,1.3803083,0.38
11.731318,32.99596,1.3793308,0.38
11.616807,33.00492,1.3783668,0.38
11.497304,32.99888,1.3774099,0.38
11.382793,33.006836,1.3764468,0.37
11.269282,33.016792,1.3754832,0.37
11.155775,33.023754,1.3745207,0.38
11.036276,33.01371,1.3725666,0.38
10.976027,33.006687,1.3715904,0.37
10.86351,33.019646,1.3706264,0.38
10.752002,33.0306,1.370663,0.51
2.364968,7.718855,0.48036623,0.1
2.3444781,7.740851,0.48036596,0.12
2.3130274,7.7258415,0.48038238,0.76
2.2418854,7.5468044,0.4734694,0.49
2.2174206,7.551798,0.4734766,0.52
2.1859655,7.534788,0.4724939,0.53
2.1634855,7.547783,0.47249773,0.55
2.138007,7.551776,0.4725058,0.55
2.1045403,7.529764,0.47152576,0.54
2.0820594,7.542759,0.4715298,0.54
2.071829,7.550757,0.47253102,0.54
2.0393634,7.530746,0.47155008,0.53
2.016894,7.5417404,0.471555,0.54
1.9924123,7.5487337,0.47156212,0.56
1.9619472,7.5337234,0.470579,0.55
1.9414685,7.5527186,0.4705807,0.55
1.9139879,7.5497103,0.47059256,0.54
1.8845363,7.5347,0.4696092,0.55
1.8723084,7.5356965,0.46961376,0.54
1.84882,7.54669,0.4696196,0.52
1.820361,7.5356803,0.46963474,0.54
1.7968777,7.5456743,0.46964103,0.54
1.7724091,7.5496664,0.46964976,0.55
1.7439345,7.540657,0.4686645,0.56
1.7296996,7.535652,0.46867207,0.55
1.7052395,7.5376444,0.46868163,0.56
1.6777647,7.5316353,0.46869516,0.55
1.6562867,7.5476294,0.46869907,0.57
1.6308172,7.5476213,0.46870995,0.55
1.6033491,7.539612,0.46772432,0.56
1.5788763,7.5436034,0.46773365,0.55
1.5666348,7.5466,0.467738,0.56
1.5371752,7.528589,0.46675667,0.55
1.5136861,7.539582,0.46776348,0.55
1.4912254,7.548575,0.46777058,0.55
1.462751,7.5365644,0.46678713,0.56
1.4372897,7.5335555,0.46679953,0.54
1.4138001,7.5445476,0.46680668,0.54
1.3975735,7.527541,0.46581945,0.56
1.3740927,7.5365334,0.46582735,0.54
1.3506213,7.5435257,0.46583593,0.54
1.3231544,7.5325155,0.4658521,0.54
1.2976885,7.529506,0.46586493,0.54
1.2732059,7.5344977,0.46587485,0.54
1.2467444,7.5254874,0.46489015,0.56
1.236509,7.5354843,0.4648919,0.55
1.2130418,7.5414762,0.46590126,0.54
1.1845812,7.5224648,0.4649208,0.57
1.160105,7.525456,0.4649317,0.56
1.1356248,7.529447,0.46494237,0.56
1.1101483,7.5274377,0.46395546,0.58
1.0999156,7.537434,0.46495742,0.56
1.0734428,7.5294237,0.46397296,0.54
1.0489849,7.527415,0.46398574,0.56
1.0235069,7.5254045,0.46399912,0.56
0.9990325,7.5273957,0.46401083,0.56
0.9745654,7.527386,0.46402323,0.57
0.950076,7.5333767,0.4640339,0.55
0.9378494,7.5313716,0.46404076,0.55
0.91239285,7.5223613,0.4630566,0.57
0.8879098,7.526352,0.46306807,0.56
0.86243135,7.5233417,0.46308225,0.57
0.8379681,7.521332,0.4630957,0.53
0.8145008,7.526323,0.46310654,0.57
0.7890205,7.523312,0.46312097,0.54
0.7767785,7.525307,0.4631269,0.54
0.7523106,7.524297,0.4631403,0.56
0.7278359,7.525287,0.4631532,0.55
0.7033662,7.5242767,0.4621668,0.55
0.6808894,7.5392685,0.46317455,0.57
0.65543216,7.5272574,0.46219212,0.56
0.6309622,7.526247,0.46220592,0.55
0.61772853,7.518241,0.46221563,0.56
0.5932436,7.5222306,0.4622281,0.55
0.56978667,7.5232205,0.4622409,0.56
0.5453071,7.5252104,0.4622541,0.54
0.5208301,7.5262,0.4622677,0.54
0.4963656,7.522189,0.4622828,0.55
0.47188964,7.522178,0.46129683,0.55
0.45965925,7.519173,0.46130475,0.54
0.435193,7.515162,0.46132007,0.54
0.41170496,7.529152,0.46232963,0.53
0.38724202,7.523141,0.46134567,0.54
0.36276138,7.52513,0.4613595,0.54
0.3382893,7.523119,0.46137455,0.54
0.32606146,7.518113,0.46138328,0.54
0.302596,7.522103,0.4613961,0.56
0.27912092,7.5310917,0.46140754,0.54
0.2536435,7.5210805,0.46142584,0.54
0.23018026,7.5240693,0.4614392,0.53
0.20570272,7.524058,0.46145412,0.54
0.1812337,7.519047,0.46147057,0.54
0.16899976,7.516041,0.461479,0.51
0.14552638,7.5250297,0.46149087,0.55
0.12104672,7.5260186,0.4615058,0.53
0.09658148,7.5170064,0.46052372,0.54
0.07210117,7.5179944,0.46053883,0.54
0.048638914,7.5209837,0.46155277,0.53
0.02416057,7.5199714,0.4605686,0.54
0.012934041,7.5259666,0.46157402,0.54
-0.011543354,7.5249543,0.46159,0.54
-0.03601945,7.521942,0.46060663,0.53
-0.059476294,7.519931,0.46062237,0.53
-0.08395233,7.516918,0.46063918,0.54
-0.108439006,7.524906,0.46165285,0.54
-0.13190566,7.5328946,0.46166596,0.55
-0.14413576,7.5218883,0.46067724,0.54
-0.16861166,7.5178757,0.4606946,0.53
-0.19207442,7.521864,0.46070907,0.54
-0.21655084,7.5178514,0.46072662,0.56
-0.24102777,7.513839,0.46074423,0.54
-0.26449126,7.519827,0.46075836,0.55
-0.2889707,7.519814,0.46077502,0.54
-0.30121043,7.519808,0.46078336,0.56
-0.3246708,7.5217953,0.46079886,0.54
-0.3491489,7.5187826,0.46081656,0.55
-0.37362763,7.5167694,0.4608341,0.53
-0.3970885,7.521757,0.46084896,0.54
-0.42156717,7.5197444,0.46086663,0.52
-0.44911876,7.63073,0.46485385,0.73
-0.4623761,7.6507235,0.4658574,0.82
-0.4868479,7.66371,0.46587095,0.86
-0.5102992,7.6366973,0.4648955,0.79
-0.53578794,7.6656833,0.46590528,0.8
-0.5602578,7.6646695,0.46592313,0.71
-0.5847288,7.657656,0.46594283,0.7
-0.609199,7.656643,0.4659609,0.7
-0.62143344,7.6586356,0.4659692,0.7
-0.64590514,7.652622,0.4659888,0.71
-0.67138636,7.671608,0.46700203,0.68
-0.6958581,7.664594,0.46702212,0.7
-0.72033197,7.65658,0.46604255,0.68
-0.74480397,7.651566,0.46606225,0.68
-0.75602084,7.6485596,0.4660715,0.69
-0.7815036,7.656545,0.46708828,0.71
-0.8069825,7.6695304,0.4671037,0.7
-0.83145326,7.665516,0.4671234,0.7
-0.8559276,7.657502,0.46714434,0.67
-0.8803938,7.6594877,0.46716246,0.68
-0.90486515,7.6554728,0.4671824,0.66
-0.9181136,7.6604652,0.46719113,0.65
-0.9425828,7.658451,0.46721065,0.64
-0.96704644,7.661436,0.46722874,0.67
-0.9915153,7.6594214,0.4672484,0.66
-1.0170035,7.6574063,0.46726897,0.67
-1.0414736,7.6543913,0.46728912,0.67
-1.0659423,7.6523767,0.46730906,0.68
-1.0801885,7.670368,0.46831506,0.66
-1.1036423,7.664354,0.46833548,0.67
-1.1281145,7.659339,0.46835652,0.67
-1.1535969,7.660323,0.4683767,0.67
-1.1780691,7.655308,0.4683979,0.66
-1.2015207,7.6512938,0.4684181,0.65
-1.229022,7.663276,0.4684369,0.66
-1.2402395,7.6602693,0.46844694,0.66
-1.2657199,7.661253,0.46846753,0.66
-1.2901815,7.6612377,0.46948764,0.67
-1.3146541,7.6562223,0.46850935,0.66
-1.3391302,7.6492066,0.46853173,0.71
-1.3625933,7.639192,0.46855426,0.64
-1.3880601,7.6461754,0.46857348,0.65
-1.396283,7.61417,0.46758997,0.74
-1.4086834,7.538163,0.46562314,0.33
-1.4291377,7.5101495,0.4646488,0.54
-1.4546187,7.513133,0.46466953,0.53
-1.4810954,7.525116,0.4656885,0.53
-1.5055718,7.5211,0.46571067,0.54
-1.5137882,7.4970946,0.46472493,0.49
-1.5392649,7.5010777,0.46474567,0.52
-1.563737,7.499062,0.46476743,0.5
-1.5871884,7.4970465,0.46578842,0.52
-1.615691,7.5120273,0.46580872,0.48
-1.6431679,7.528009,0.4668279,0.55
-1.6616127,7.4939966,0.4658545,0.68
-1.6577774,7.4109993,0.4628764,0.4
-1.6601603,7.2969985,0.45891336,0.47
-1.6605294,7.178999,0.4549498,0.38
-1.6609128,7.0609994,0.4509863,0.45
-1.6633006,6.9579988,0.44802007,0.41
-1.6616714,6.840001,0.4440549,0.38
-1.6620697,6.730002,0.44108918,0.43
-1.6522145,6.634009,0.43710992,0.4
-1.6576303,6.554006,0.43513954,0.3
-1.6740676,6.5319953,0.43416128,0.45
-1.6975592,6.5349793,0.43418172,0.44
-1.7160017,6.522967,0.4342023,0.45
-1.7394757,6.5299506,0.43422168,0.44
-1.7609465,6.526936,0.4342424,0.45
-1.7731858,6.531928,0.43525213,0.43
-1.7956562,6.5339127,0.4352723,0.47
-1.8201425,6.5418954,0.43529257,0.44
-1.8375906,6.5238833,0.43531454,0.45
-1.8600632,6.524868,0.43533528,0.44
-1.8855579,6.53485,0.43635613,0.45
-1.8999904,6.50684,0.4353786,0.65
-1.9182578,6.5328274,0.43638766,0.33
-4.79335,17.494694,0.81862754,0.56
-4.809712,17.330677,0.8136967,0.5
-3.0218146,10.416007,0.5722003,0.19
-3.0302124,10.315,0.56924117,0.2
-3.0325985,10.192996,0.5652831,0.27
-3.0650613,10.185971,0.5653172,0.35
-3.0823052,10.182958,0.5653351,0.48
-3.1227891,10.204926,0.56636775,0.36
-3.1552565,10.1959,0.56640273,0.45
-3.1927357,10.204871,0.567437,0.36
-3.2232,10.187846,0.56747293,0.47
-3.2636924,10.204814,0.56850773,0.36
-3.295151,10.1937895,0.5685429,0.57
-2.5433064,7.6353626,0.4776388,0.29
-2.5657732,7.620345,0.47766626,0.64
-2.5902395,7.6133265,0.47769314,0.61
-2.6126983,7.6003094,0.47772008,0.67
-2.6291318,7.570297,0.47674674,0.66
-2.6566103,7.572275,0.47677395,0.68
-2.6720479,7.5382633,0.4768011,0.41
-2.6792698,7.5192575,0.47581488,0.55
-2.7087538,7.5272346,0.4768423,0.56
-2.7312126,7.515217,0.47586945,0.57
-2.7657075,7.53819,0.47689715,0.55
-2.7881644,7.526172,0.47692445,0.57
-2.8116293,7.5161533,0.4769522,0.58
-2.8308904,7.5311384,0.47796705,0.57
-2.8573554,7.5311174,0.47799465,0.57
-2.880819,7.521098,0.47802263,0.56
-2.9113042,7.530074,0.4790515,0.58
-2.9367647,7.5270534,0.47907937,0.58
-2.964238,7.5280313,0.47910804,0.59
-2.9907143,7.52501,0.47913712,0.59
-3.004944,7.5279984,0.48015118,0.59
-3.0304072,7.5239778,0.4801797,0.59
-3.0588887,7.5259542,0.4802094,0.6
-3.0893686,7.5339293,0.4812393,0.59
-3.1118338,7.5199113,0.4812684,0.6
-3.1403,7.5238876,0.48129767,0.59
-3.1677828,7.5218644,0.48132813,0.59
-3.1800148,7.5178547,0.48134285,0.58
-3.2124934,7.530828,0.48237348,0.57
-3.2429643,7.5388026,0.48340386,0.59
-3.2654333,7.523784,0.48343387,0.56
-3.2918937,7.5217614,0.48346364,0.57
-3.3203754,7.521737,0.483495,0.57
-3.3448365,7.5137167,0.48352495,0.57
-3.365086,7.5287,0.48454186,0.55
-3.3925595,7.526676,0.48457307,0.57
-3.4170182,7.518656,0.48460326,0.57
-3.449505,7.527628,0.4856362,0.58
-3.4769816,7.5246043,0.4856681,0.57
-3.4994426,7.5105853,0.48569855,0.58
-3.532922,7.5225563,0.48673177,0.57
-3.549153,7.528542,0.48674786,0.59
-3.5736203,7.5185213,0.48677933,0.57
-3.6010914,7.515497,0.48781163,0.56
-3.6345701,7.5264688,0.4888456,0.58
-3.6550162,7.5094504,0.4878754,0.59
-3.6875012,7.5164223,0.48890996,0.56
-3.7189739,7.5223947,0.4899438,0.56
-3.7302172,7.5133843,0.4889602,0.56
-3.7616942,7.518357,0.4899946,0.55
-3.7901552,7.5183315,0.49002752,0.56
-3.8156254,7.5093093,0.4910606,0.55
-3.8501072,7.5202785,0.49109647,0.57
-3.8805745,7.523252,0.49213085,0.57
-3.906043,7.5142283,0.4921642,0.58
-3.922282,7.5172143,0.49218205,0.59
-3.953762,7.520186,0.4932179,0.56
-3.9792213,7.5121627,0.4932511,0.56
-4.0136976,7.522132,0.49428785,0.57
-4.0441713,7.5231047,0.49432358,0.57
-4.06864,7.5110817,0.4943575,0.55
-4.100105,7.5150533,0.49539337,0.55
-4.117354,7.518038,0.49541277,0.56
-4.1458187,7.515012,0.49644807,0.57
-4.178296,7.518982,0.49648544,0.58
-4.2077665,7.516955,0.49752173,0.56
-4.2372365,7.5149274,0.49755812,0.57
